PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value
569019732772,"HDPE pipe for 24F/48F 33 mm inner dia, 40 mm outer dia for FOB work by SRI SRINIVASA",Rationalize,427500.0,Slow Moving,Operational,427500.0
569019733065,HALF SPILIT DWC PIPE,Retain,7560.0,Active,Operational,7560.0
569019735451,DWC PIPE 103.5mm inner dia & 120 mm outer dia 6 MTRS Long,Retain,140929.06,Active,Operational,140929.06
569019736893,DWC Pipe 103.5mm inner dia & 120 mm outer dia.,Retain,14607.6,Active,Operational,14607.6
569019736900,DWC Pipe (103.5mm Inner Dia/120mm Outer Dia.),Retain,6573.42,Active,Operational,6573.42
569019737502,DWC Pipe (103.5mm Inner Dia/120mm Outer Dia.),Retain,6573.42,Active,Operational,6573.42
569022500013,DUAL MODEM CARD FOR DATA LOGGER,Rationalize,159300.0,Slow Moving,Operational,159300.0
569022980023,LC GATE PANEL,Rationalize,0.0,Slow Moving,Operational,0.0
569024460092,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",Rationalize,1185110.0,Slow Moving,Operational,1185110.0
569024460109,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",Rationalize,1921800.0,Slow Moving,Operational,1921800.0
569025510029,STEEL TABLE WITH THREE DRAWERS & ONE CUPBOARD WITH DECOLON TOP,Dispose,40000.0,Dead Stock,Operational,40000.0
569027360023,HANDHELD DIGITAL INFRARED THERMOMETER FLUKE 59 MAX,Dispose,41370.0,Dead Stock,Operational,41370.0
569027490022,Lightning & Surge protection devices for data lines,Rationalize,0.0,Slow Moving,Operational,0.0
569027490022,Lightning & Surge protection devices for data lines,Rationalize,0.0,Slow Moving,Operational,0.0
569027490022,Lightning & Surge protection devices for data lines,Retain,0.0,Active,Operational,0.0
569029430028,Supply of Firewall as per Spec.A5,Dispose,0.0,Dead Stock,Operational,0.0
569034160032,Flash Display Card with Awago with suitable connectors LED for GPS clock as per RDSO Speci....,Retain,150634.08,Active,Operational,150634.08
569035370022,SPLIT DWC PIPE,Retain,2448340.0,Active,Operational,2448340.0
569036140024,FIT & FORGET BOND WIRE 5 MTR 4 mm dia,Rationalize,0.0,Slow Moving,Operational,0.0
569036190027,Fit & Forget Bond Wire 2 mtr long(4mm Dia),Retain,0.0,Active,Operational,0.0
569037200028,"TSF 4 KIT for 6 quad cable FOR IDDS WORK AT MSB,MPK,MBM,GDY,STM STN",Rationalize,83895.7,Slow Moving,Operational,83895.7
569037670033,SEM Appendix-I & Appendix II,Dispose,1063.0,Dead Stock,Operational,1063.0
569039470023,PMDC MOTOR 24V DC 90W,Dispose,103864.08,Dead Stock,Operational,103864.08
569040390015,Fencing Arrangement for GRS Apparatus case,Rationalize,0.0,Slow Moving,Operational,0.0
569042850054,Fit and forget Lead wire,Rationalize,0.0,Slow Moving,Operational,0.0
569042850078,Fit and forget  lead wire 3 Mtr,Rationalize,0.0,Slow Moving,Operational,0.0
569042850080,Fit and forget Bond wire 2.5 meter,Rationalize,0.0,Slow Moving,Operational,0.0
569043110017,CLS LADDER 4.6 MTRS WITH PLATFORM,Retain,0.0,Active,Operational,0.0
569043120011,CLS LADDER 3.6 MTRS WITH PLATFORM,Retain,28870.43,Active,Operational,28870.43
569043130016,Junction Type Route Indicator 1 Way,Dispose,0.0,Dead Stock,Operational,0.0
569043140010,Junction Type Route Indicator 2 Way,Dispose,14300.0,Dead Stock,Operational,14300.0
569043280014,HASSDAC TOOL KIT,Rationalize,90000.0,Slow Moving,Operational,90000.0
569044840015,Fit and Forget Lead wire 4mtrs,Rationalize,0.0,Slow Moving,Operational,0.0
569046640017,GRAPHITED GREASE GRADE-III,Retain,0.0,Active,Operational,0.0
569047300020,JUNGLE HAT,Retain,234.0,Active,Operational,234.0
569050170164,SCH NS-09 25mm PVC conduit pipe(INDIAN TUBE)(ISI mark) conforming to IS 9537 medium  FOR S....,Retain,88896.0,Active,Operational,88896.0
569054070012,Contact springs for Plunger contact assembly in set,Rationalize,1309.8,Slow Moving,Operational,1309.8
569062700037,DIGITAL CLAMP EARTH RESISTANCE TESTER,Retain,0.0,Active,Operational,0.0
569063240058,RISHABH 15S DIGITAL MULTIMETER,Rationalize,126074.62,Slow Moving,Operational,126074.62
569065080010,EOLB Operating panel with relays,Retain,654813.0,Active,Operational,654813.0
569065530015,"Aluminium Single Pole Platform step telescopic ladder, Capacity 150 Kg (Telescopic Ladder ....",Rationalize,24291.9,Slow Moving,Operational,24291.9
569066000022,"Safety Shoes with Electrical, Oil, Acid and Slip Resistance  As per BIS specification IS 1....",Retain,5292.3,Active,Operational,5292.3
569067990017,Supply of SMPS based IPS suitable for interlocked LC gate in RE area with VRLA batteries,Rationalize,0.0,Slow Moving,Operational,0.0
569067990029,SMPS based IPS suitable for interlocked LC gate in RE/NON RE area with VRLA batteries,Retain,0.0,Active,Operational,0.0
569070440021,Three point safety Nut with bolt and socket for ground connection 220mm stroke,Retain,214630.0,Active,Operational,214630.0
569070440021,Three point safety Nut with bolt and socket for ground connection 220mm stroke,Retain,396025.13,Active,Operational,396025.13
569070440033,Three Point Safety nut with bolt and socket for Ground Connection 220mm Stroke 1)Multi Po....,Retain,91680.0,Active,Operational,91680.0
569082300028,SMOKE TESTER SPRAY,Retain,4956.0,Active,Operational,4956.0
569800010032,DC-DC CONVERTER 24-40V/ 10A As per specification RDSO/SPN/165/2012(VER3.0)-AMARARAJA,Rationalize,542354.58,Slow Moving,Operational,542354.58
569800330051,"HDPE pipes permanently solid lubricated (33mm inner dia, 40mm outer dia) for AQUINT INFRAT....",Rationalize,0.0,Slow Moving,Operational,0.0
569800680037,Analog Card (AzLM) for Eldyne make Axle counter MSDAC,Rationalize,1683470.6,Slow Moving,Operational,1683470.6
56980759,RELAY QL1 8F/6B PLUG IN TYPE,Retain,28708.17,Active,Operational,28708.17
56982252,INSULATION FOR STRETCHER BAR AS PER SPECIFICATION IRS.S.40-84 (DETAILED SPECIFICATION ENCL....,Retain,116725.71,Active,Operational,116725.71
56982707,PUSH SWITCH ISET,Retain,184039.1,Active,Operational,184039.1
56982719,PUSH SWITCH 2WAY FORTLE WM 78,Retain,488329.31,Active,Operational,488329.31
56984959,ROUTE LED SIGNAL LIGHTING UNIT 110V AC,Rationalize,0.0,Slow Moving,Operational,0.0
56985290,TRACK FEED BATTERY CHARGER TO CHARGE ONE OR TWO OR THREE OR FOUR CELLS OF 40AH LEAD ACID C....,Retain,422427.35,Active,Operational,422427.35
56985320,INSUALTION FOR SWITCH EXTN.,Retain,501205.05,Active,Operational,501205.05
56985526,Fuse ND Type RDSO Spn 78/92 4A Maps,Monitor,0.0,,Strategic,0.0
56985710,CONTRACTOR UNIT ASSEMBLY,Dispose,1456.0,Dead Stock,Operational,1456.0
56985721,PLUG TYPE RELAY 12 VOLTS DC4F,Rationalize,138040.0,Slow Moving,Operational,138040.0
56985721,PLUG TYPE RELAY 12 VOLTS DC4F ( RELAY QB3),Rationalize,0.0,Slow Moving,Operational,0.0
56985721,RELAY QB3 (PLUG TYPE RELAY 12 VOLTS DC4F),Dispose,211120.0,Dead Stock,Operational,211120.0
56985800,Timer relay 60 Second,Dispose,0.0,Dead Stock,Operational,0.0
56985800,ELECTRONIC TIME DELAY  60 SECOND,Retain,22130.0,Active,Operational,22130.0
56985800,ELECTRONIC TIME DELAY DEVICE,Retain,73878.86,Active,Operational,73878.86
56985800,ELECTRONIC TIME DELAY DEVICE ( 60 SEC),Retain,250425.79,Active,Operational,250425.79
56985800,ELECTRONIC TIME DELAY DEVICE 60 SEC,Dispose,0.0,Dead Stock,Operational,0.0
56985800,RELAY ELECTRONIC TIMER 60 SEC,Retain,169192.8,Active,Operational,169192.8
56985800,RELAY ELECTRONIC TIMER 60 SECOND,Retain,370144.49,Active,Operational,370144.49
56985800,RELAY ELECTRONIC TIMER 60 SECOND,Rationalize,75900.0,Slow Moving,Operational,75900.0
56986130,RELAY STYLE QBAT DC TRACK RELAY 2F/2B,Retain,0.0,Active,Operational,0.0
56986130,RELAY STYLE QBAT 2F/2B DC TRACK,Rationalize,0.0,Slow Moving,Operational,0.0
56986130,RELAY STYLE QBAT AC TRACK,Retain,250281.6,Active,Operational,250281.6
56986130,RELAY STYLE QBAT AC TRACK,Retain,54556.72,Active,Operational,54556.72
56986130,RELAY STYLE QBAT AC TRACK,Retain,434826.24,Active,Operational,434826.24
56986130,RELAY  QBAT,Retain,67577.04,Active,Operational,67577.04
56986210,FS CABLE,Monitor,0.0,,Strategic,0.0
56987092,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Dispose,0.0,Dead Stock,Operational,0.0
56987109,CABLE PVC INSULATED ARMOURED UN SCREENED UNDER GROUND POWER CABLE OF SIZE 2C x 25sqmm ALUM....,Dispose,0.0,Dead Stock,Operational,0.0
56987109,CABLE PVC INSULATED ARMOURED UN SCREENED UNDER GROUND POWER CABLE OF SIZE 2C x 25sqmm ALUM....,Dispose,3850.0,Dead Stock,Operational,3850.0
56987110,CABLE PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE OF SIZE 19C x 1.5sqmm (RE....,Rationalize,0.0,Slow Moving,Operational,0.0
56987122/56110029,Cable 3 C x 10 sq.mm,Procure Immediately,496466.12,,Strategic,496466.12
569894220106,EOLB Spare Octagonal Boom/ GI Octagonal Boom 9.76 mtr.,Retain,713680.0,Active,Operational,713680.0
569894410011,SSDAC FIELD EQUIPMENTS With 8 Cards,Dispose,0.0,Dead Stock,Operational,0.0
569894580172,PVC WIRE COIL 7/1.40 Sqmm (100Mtr coil),Retain,546165.36,Active,Operational,546165.36
569894580214,PVC WIRE COIL 7/1.4 MM  (10 SQMM) ( 1 COIL ~ 100 MTRS),Rationalize,0.0,Slow Moving,Operational,0.0
569894960011,RELAY PLUG BOARD FOR QNI 8F/8 B,Dispose,0.0,Dead Stock,Operational,0.0
569894970016,RELAY PLUG BOARD FOR QNAI  8F/8 B,Dispose,0.0,Dead Stock,Operational,0.0
569895020150,Point insulation ( Nylon -66) Complete set with RDSO spec IRS-S-40/84 or latest consist o....,Rationalize,0.0,Slow Moving,Operational,0.0
569895280019,RELAY QBAT 2F/2B ( NS),Retain,176410.0,Active,Operational,176410.0
569895450016,EARTHING AND BONDING SYSTEM FOR SIGNALLING EQUIPMENTS.Supply of following items .(Copper b....,Dispose,0.0,Dead Stock,Operational,0.0
569900290040,INVERTER 3 KVA STATCON MAKE,Rationalize,240153.6,Slow Moving,Operational,240153.6
569901870774,Track Feed Battery Charger,Retain,70004.0,Active,Operational,70004.0
569902130014,MAIN SIGNAL OFF SET BRACKET,Dispose,0.0,Dead Stock,Operational,0.0
569902250044,"SAFETY POINT ALARM UNIT(LED indication system with 6 indications, buzzer of data logger",Dispose,0.0,Dead Stock,Operational,0.0
569902250044,"SAFETY POINT ALARM UNIT(LED indication system with 6 indications, buzzer of data logger",Dispose,0.0,Dead Stock,Operational,0.0
569902250044,"SAFETY POINT ALARM UNIT(LED indication system with 6 indications, buzzer of data logger",Rationalize,81320.0,Slow Moving,Operational,81320.0
569902250044,"SAFETY POINT ALARM UNIT(LED indication system with 6 indications, buzzer of data logger",Rationalize,0.0,Slow Moving,Operational,0.0
569902600018,SHUNTING LIMIT BOARD,Rationalize,10000.0,Slow Moving,Operational,10000.0
569902770052,"SCH B-33 HDPE pipe (33 mm inner dia, 40 mm outer dia) for VSS 5 STN WORK BY KS SMART SOLUT....",Retain,106875.0,Active,Operational,106875.0
569903730037,UTP CAT6 CABLE FOR FIRE DETECTION & ALARM SYSTEM WORK,Rationalize,0.0,Slow Moving,Operational,0.0
569903730050,SCH A-06 UTP CAT 6 (23 AWG) cable as per EIA/TIA-568-C.2 standard for e-TSR over Chennai ....,Retain,17385.0,Active,Operational,17385.0
569905400028,SCH B-35¿OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,Retain,175000.0,Active,Operational,175000.0
569911750029,32 mm PVC conduit pipe (ISI mark) conforming to IS:9537 medium or latest for FOB work by S....,Rationalize,41650.0,Slow Moving,Operational,41650.0
569911750030,25 mm PVC conduit pipe (ISI mark) conforming to IS:9537 medium or latest for FOB work by S....,Rationalize,3800.0,Slow Moving,Operational,3800.0
570100170012,MOUSE FOR Computer,Dispose,150.0,Dead Stock,Operational,150.0
570100216097,compuer printer  brother,Rationalize,0.0,Slow Moving,Operational,0.0
570100230173,PRINTER INK BOTTLE FOR PRINTER EPSON L 380,Dispose,0.0,Dead Stock,Operational,0.0
570100289260,Data Entry Terminal for entry of Train Details by ASM & communicating the information to C....,Retain,228259.2,Active,Operational,228259.2
570100320241,1 kVA on-line UPS with 2 hours backup/Minimum 3200 VAHbattery requirement for E-TSR centra....,Retain,169920.0,Active,Operational,169920.0
570100421112,Display Unit (gg tronics),Rationalize,12000.0,Slow Moving,Operational,12000.0
570100421483,Station Master Block Panel for Single line SSBPAC(D) with block phone(1set=2nos),Retain,191675.0,Active,Operational,191675.0
570100421550,"SSBPAC(D) Complete set (SM panel, BI with wired relay rack& Block Telephone)",Rationalize,1190000.0,Slow Moving,Operational,1190000.0
570100421574,SSBPAC-Station mastersblock panel for Single line-SSBPAC(D)as per RDSO/SPN/175/2005 or l....,Rationalize,0.0,Slow Moving,Operational,0.0
570100421586,SSBPAC- lightening and surge protection devices Class C for Power Lines to block instrume....,Rationalize,0.0,Slow Moving,Operational,0.0
570100421598,SSBPAC -Auto-change over card which includes one voice modem circuit & one E1 converter c....,Rationalize,0.0,Slow Moving,Operational,0.0
570100421616,13 Segment Display Card with Awago LED with suitable connectors for GPS clock as per RDSO ....,Retain,25384.16,Active,Operational,25384.16
570100421628,SSBPAC(D) for single line along with station master block panel,Rationalize,0.0,Slow Moving,Operational,0.0
570100471358,SCH B-13 fully functional multipurpose Digital key board (Joy stick CP-PLUS CP-UNK-331)  ....,Rationalize,117610.0,Slow Moving,Operational,117610.0
570100499988,DVR 16 CHANNEL  TVT MAKE TD-2116TS-CL,Dispose,0.0,Dead Stock,Operational,0.0
570100543023,Digital Key-Board(joystick) along with allaccessories compatible withP/T/Z cameras,Dispose,0.0,Dead Stock,Operational,0.0
570100543035,Digital Key-Board (joystick) along with all accessories compatible with P/T/Z cameras,Retain,95388.0,Active,Operational,95388.0
570100543084,Digital Key-Board(joystick) along with allaccessories compatible withP/T/Z cameras,Rationalize,180000.0,Slow Moving,Operational,180000.0
570100589801,UPS 1 KVA,Retain,9010.0,Active,Operational,9010.0
570100589801,UPS 1 KVA,Dispose,0.0,Dead Stock,Operational,0.0
570100589801,UPS 1 KVA,Retain,54000.0,Active,Operational,54000.0
570100593063,COMPUTER WITH CPU and  accessories,Retain,126978.38,Active,Operational,126978.38
570100593282,COMPUTER  LED HP MONITOR,Dispose,5000.0,Dead Stock,Operational,5000.0
570100620017,DESKTOP COMPUTER - INTEL CORE i5,Rationalize,0.0,Slow Moving,Operational,0.0
570100640016,DESKTOP COMPUTER - INTEL CORE i3,Dispose,8000.0,Dead Stock,Operational,8000.0
570100720012,EPSON-LX-310 DOT MATRIX PRINTER,Rationalize,0.0,Slow Moving,Operational,0.0
570100725162,HP COLOUR LESER JET PRINTER,Rationalize,35240.0,Slow Moving,Operational,35240.0
570100744843,Printers,Dispose,100.0,Dead Stock,Operational,100.0
570100744843,PRINTER MODEL NO: 207 SAMSUNG MAKE,Dispose,7500.0,Dead Stock,Operational,7500.0
570100820018,CPU FOR COMPUTER ( HP),Dispose,15000.0,Dead Stock,Operational,15000.0
570100822428,CPU HCL make,Dispose,1500.0,Dead Stock,Operational,1500.0
570100829976,CPU,Dispose,0.0,Dead Stock,Operational,0.0
570100871002,UPS 600 VA,Dispose,2500.0,Dead Stock,Operational,2500.0
570100899220,"UPS 05 KVA OF 1 HOUR BACK UP ,SMF BATTERY 12 V 34 Ah , Battery Stand",Retain,0.0,Active,Operational,0.0
570100899334,SCH B-23 UPS 10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,Retain,4000000.0,Active,Operational,4000000.0
570100899346,SCH B-23 UPS 10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,Retain,900000.0,Active,Operational,900000.0
570101041396,UPS - 600 VA,Dispose,0.0,Dead Stock,Operational,0.0
570101096520,COMPUTER MONITOR LED,Rationalize,41400.0,Slow Moving,Operational,41400.0
570101147770,OFC Integrated Access Device for HASSDAC (Team Enginneer),Dispose,0.0,Dead Stock,Operational,0.0
570101148725,"Standard Rack 19 size, 6U size for 19"" rack for 2nd and 4th floor of NGO,PRS at MMC buildi....",Rationalize,0.0,Slow Moving,Operational,0.0
570101148877,"Standard Rack 19 size, 6U size for 19 rack for FOB work by SRI SRINIVASA",Rationalize,49500.0,Slow Moving,Operational,49500.0
570101149080,"Standard rack 19 size, 6URACK size height type front glass door back cover with lock and k....",Retain,11000.0,Active,Operational,11000.0
570101149146,Single Fibre Media Convertor (MC) Pair supporting 10/100/1000 Ethernet Port for VSS REACH ....,Rationalize,100890.0,Slow Moving,Operational,100890.0
570101149419,SCH B- 18 Single Fibre Media Convertor Pair supporting 10/100/1000 Ethernet Port for VSS R....,Rationalize,0.0,Slow Moving,Operational,0.0
570101149481,"Sch-A-10 Standard rack 19 size, 6U size for e-TSR WORK BY TLN ENTERPRISES-EAST GODAVARI",Retain,0.0,Active,Operational,0.0
570101149638,"SCH B-53 Standard Rack 19 size, 9U size height front glass door with lock and back cover a....",Retain,174600.0,Active,Operational,174600.0
570101227881,"UPS 05 KVA ,SMF BATTERY 12 V 42 Ah , Battery Stand",Dispose,0.0,Dead Stock,Operational,0.0
570101228060,Online UPS of Rating 5.0 KVA With Battery Of Backup Time 60 Minutes,Dispose,0.0,Dead Stock,Operational,0.0
570101228228,"UPS 5KVA min 8000 VAH on line UPS (Singlephase) 1 HOUR BACK UP ,SMF BATTERY 12 V 42 Ah , B....",Retain,0.0,Active,Operational,0.0
570101228265,"UPS 15KVA on-line  Single phase FOR SS RAIL WORK AT PER,ABU,TRL STN",Retain,1527875.0,Active,Operational,1527875.0
570101228277,UPS 15KVA NUMERIC PREMIUS  on-line  Single phase FOR SS RAIL WORK AT JTJ STN,Rationalize,1527878.9,Slow Moving,Operational,1527878.9
570101228332,10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time along with su....,Rationalize,0.0,Slow Moving,Operational,0.0
570101228630,SCH B-24 UPS 15KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,Retain,24751638.18,Active,Operational,24751638.18
570101362632,CONTROL  CARD TO SUIT FIVE LINE DISPLAY BOARDS,Dispose,139924.4,Dead Stock,Operational,139924.4
570101362644,CONTROL CARD TO SUIT SINGLE LINE DISPLAY BOARDS,Dispose,0.0,Dead Stock,Operational,0.0
570101410018,MONITOR,Dispose,0.0,Dead Stock,Operational,0.0
570101417554,MONITOR 21 INCH LG,Rationalize,0.0,Slow Moving,Operational,0.0
570101439513,FURNITURE FOR EACH WORKSTATION COMPUTER TABLE- 1 NO (1200 X 600 X 750 MM) & REVOLVING CHAI....,Rationalize,0.0,Slow Moving,Operational,0.0
570101439860,SCH-B- 09 furniture for each Workstation i.e. onecomputer table of size 1200mm x600mmx750....,Retain,119250.0,Active,Operational,119250.0
570101449178,PC WORKSTATION FOR VSS REACH2 WORK,Retain,0.0,Active,Operational,0.0
570101449221,PC WORKSTATION FOR VSS REACH 3 WORK by I T I LIMITED-CHENNAI,Rationalize,1692000.0,Slow Moving,Operational,1692000.0
570101550011,Wireless Mouse,Dispose,0.0,Dead Stock,Operational,0.0
570101647559,INFORMATION KIOSK MAKE ADD SOFT TECHNALOGY WITH ACCESERIESE,Dispose,0.0,Dead Stock,Operational,0.0
570101875039,External Modem for T-Port networking to Test room for COA for electronic based Train signa....,Rationalize,15000.0,Slow Moving,Operational,15000.0
570101948080,TELEVISION  42 INCH SAMSUNG VDU,Dispose,0.0,Dead Stock,Operational,0.0
570101949450,Smart Television LG LAEC015 136-inch All-In-One LED Display TV,Rationalize,0.0,Slow Moving,Operational,0.0
570102008534,HOT SPOT 4G DONGLE (DIFFERENT SERVICE PROVIDER),Dispose,8024.0,Dead Stock,Operational,8024.0
570102028582,FULL HD FIXED DOME TYPE IP COLOUR CAMERA,Dispose,1707588.04,Dead Stock,Operational,1707588.04
570102210062,TABLE LIGHT WEIGHT FOLDING RECTANGULAR,Dispose,0.0,Dead Stock,Operational,0.0
570102270010,Printer Deskjet/Inkjet(Epson),Dispose,23630.0,Dead Stock,Operational,23630.0
570102480223,INDUSTRIAL LOCKER WITH 8 CUPBOARD LOCKER,Dispose,25000.0,Dead Stock,Operational,25000.0
570102670012,Keyboard,Dispose,200.0,Dead Stock,Operational,200.0
570102670012,Keyboard,Dispose,0.0,Dead Stock,Operational,0.0
570102815889,Scanner Epson V39,Rationalize,5789.0,Slow Moving,Operational,5789.0
570102927321,ALL IN ONE PC DESKTOP COMPUTER,Rationalize,106000.0,Slow Moving,Operational,106000.0
570102929615,DESKTOP,Rationalize,0.0,Slow Moving,Operational,0.0
570103150048,"Central server (Rack Model) with Intel Xeon Silver 4309Y processor , 32 GB RAM, 1-TB SSD,....",Retain,0.0,Active,Operational,0.0
570103410010,Computer monitor TFT-18.5 MAKE-HCL,Dispose,1000.0,Dead Stock,Operational,1000.0
570104010039,LASER PROJECTOR,Rationalize,0.0,Slow Moving,Operational,0.0
570104060134,"TV 55 LED UHD smart Samsung FOR SS RAIL WORK AT PER,ABU,TRL STN",Rationalize,6625000.0,Slow Moving,Operational,6625000.0
570104300182,Web Camera for Tele-Consultancy work at Central Railway Hospital & Divisional HQ Hospitals,Rationalize,0.0,Slow Moving,Operational,0.0
