PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Depot
560604545740,ELECTRIC TRACK DRILLING MACHINE 110V/50HZ WITH STAND,0.0,0.0,1667,JE/SIG/SRM/PGT037254-S AND T-SR
539805240015,B21. Data logger of 1024 digital and 32 analog input.,0.0,0.0,1709,JE/SIG/SRM/PGT037254-S AND T-SR
470200543962,"DG SET, 10KVA",0.0,0.0,1597,JE/SIG/SRM/PGT037254-S AND T-SR
569004270017,"DATA LOGGER FAULT ANALYSIS TERMINAL (ASUS Vivo,21.5 FHD, All-in-One Desktop)",0.0,0.0,1756,JE/SIG/SRM/PGT037254-S AND T-SR
539804080016,CT Box 20 Pair,0.0,0.0,1641,JE/SIG/SRM/PGT037254-S AND T-SR
55630212,WIRE 8 SWG (GI),0.0,0.0,1807,JE/SIG/SRM/PGT037254-S AND T-SR
551200010261,Ward Spring for E Type LOCKS,0.0,0.0,1094,JE/SIG/SRM/PGT037254-S AND T-SR
545401110011,WIRE COIL 14/.22 TWIN TWISTED FLEXIBLE WIRES 100 Mtr LENTH,0.0,0.0,1287,JE/SIG/SRM/PGT037254-S AND T-SR
400200120029,PVC Wire coil of size 16/0.2 Sqmm,0.0,0.0,1579,JE/SIG/SRM/PGT037254-S AND T-SR
567921330040,Vital cut off card (ME1633OC-OVC CARD) With PCB Code M633OVC-01 (MEDHA),0.0,0.0,744,JE/SIG/SRM/PGT037254-S AND T-SR
569003530019,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING CONTROL PANEL,0.0,0.0,1725,JE/SIG/SRM/PGT037254-S AND T-SR
569003500015,FIRE ALARM ANLOGUE TYPE LHS (LINEAR HEAT SENCING) CABLE Miscellaneous.,0.0,0.0,1181,JE/SIG/SRM/PGT037254-S AND T-SR
569003020017,FIRE ALARM ANALOGUE ADDRESSABLE MANUAL CALL POINT,0.0,0.0,1181,JE/SIG/SRM/PGT037254-S AND T-SR
567912550014,Fire Alarm Analogue controller for LHS cable (LHS Panel),0.0,0.0,1691,JE/SIG/SRM/PGT037254-S AND T-SR
565110000018,FIRE ALARM ADDRESSABLE PANEL WITH TCP IP MODULE,0.0,0.0,1726,JE/SIG/SRM/PGT037254-S AND T-SR
569003720015,DATALOGGER PRINTER,0.0,0.0,1709,JE/SIG/SRM/PGT037254-S AND T-SR
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,0.0,0.0,1259,JE/SIG/SRM/PGT037254-S AND T-SR
869014510053,"DEMINERALIZATION WATER TREATMENT PLANT, Purifying capacity 100 LPH with RO system. Input ....",0.0,0.0,867,JE/SIG/SRM/PGT037254-S AND T-SR
725800138845,DIGITAL MULTIMETER (Hand Held)Make: RISHABH,0.0,0.0,1165,JE/SIG/SRM/PGT037254-S AND T-SR
560400022727,DC-DC convertor 110/24/5A,0.0,0.0,1572,JE/SIG/SRM/PGT037254-S AND T-SR
565172840041,Data Logger With 512 Digital Input,0.0,0.0,1711,JE/SIG/SRM/PGT037254-S AND T-SR
549006320036,INDICATION PANEL (for IBS at WRA-KJKD B- line for block section),0.0,0.0,1594,JE/SIG/SRM/PGT037254-S AND T-SR
570104850078,Portable Data Analyser for RTU/Datalogger,0.0,0.0,816,JE/SIG/SRM/PGT037254-S AND T-SR
469031378918,PRINTER HP LASER JET (All in one ),0.0,0.0,1578,JE/SIG/SRM/PGT037254-S AND T-SR
549007470017,Goods Warning Board,0.0,0.0,1165,JE/SIG/SRM/PGT037254-S AND T-SR
569006770017,Fuse PPTC 6 Amps,0.0,0.0,1509,JE/SIG/SRM/PGT037254-S AND T-SR
569005110010,Fire alarm GSM Control Panel,0.0,0.0,1597,JE/SIG/SRM/PGT037254-S AND T-SR
569005100016,Fire Alarm Panel with Loop,0.0,0.0,1181,JE/SIG/SRM/PGT037254-S AND T-SR
569005090011,Fire Alarm Linear Heat Interface Module,0.0,0.0,1597,JE/SIG/SRM/PGT037254-S AND T-SR
569005080017,Fire alarm power supply battery 12v 7AH,0.0,0.0,1597,JE/SIG/SRM/PGT037254-S AND T-SR
569005060018,Fire alarm TCP/IP Module,0.0,0.0,1599,JE/SIG/SRM/PGT037254-S AND T-SR
569003580011,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR,0.0,0.0,1181,JE/SIG/SRM/PGT037254-S AND T-SR
569003570017,FIRE ALARM UV/IR FLAME DETECTOR,0.0,0.0,1802,JE/SIG/SRM/PGT037254-S AND T-SR
569003550018,FIRE ALARM PROBE TYPE BIMETALIC RESETTABLE TYPE HEAT DETECTOR,0.0,0.0,1802,JE/SIG/SRM/PGT037254-S AND T-SR
569003540037,FIRE ALARM  NS-7 (IBS Work),0.0,0.0,1641,JE/SIG/SRM/PGT037254-S AND T-SR
920500020022,ENGINE OIL 15W 40,0.0,0.0,872,JE/SIG/SRM/PGT037254-S AND T-SR
549008660010,EARTHING COPPER CABLE 35 SQMM,0.0,0.0,1451,JE/SIG/SRM/PGT037254-S AND T-SR
565199452726,.....,0.0,0.0,1616,JE/SIG/SRM/PGT037254-S AND T-SR
560604296271,Earth leakage detector 12 channel,0.0,0.0,1202,JE/SIG/SRM/PGT037254-S AND T-SR
560604295862,Earth leakage detector  (8 Channel),0.0,0.0,1594,JE/SIG/SRM/PGT037254-S AND T-SR
560400230038,PD 25 KHZ  CARD FOR HASSDAC GG TRONICS MAKE AXLE COUNTER VER.3.0 with necessary stickers,0.0,0.0,1180,JE/SIG/SRM/PGT037254-S AND T-SR
420295636237,Supply of 4 Port KVM Switch,0.0,0.0,1042,SSE/S/SRM/SA067532-S AND T-SR
569029430028,Supply of Firewall as per Spec.A5,0.0,0.0,1042,SSE/S/SRM/SA067532-S AND T-SR
539804489642,Supply of L2-24 Port managed LAN switch of D Link make,0.0,0.0,1042,SSE/S/SRM/SA067532-S AND T-SR
529003330031,Supply of 24 Port Unmanaged LAN switch of D Link make,0.0,0.0,1042,SSE/S/SRM/SA067532-S AND T-SR
56509388,PBT TERMINAL  60MM,0.0,0.0,1585,SSE/S/SRM/SA067532-S AND T-SR
569894410011,SSDAC FIELD EQUIPMENTS With 8 Cards,0.0,0.0,1681,SSE/S/SRM/SA067532-S AND T-SR
92111002,"HIGH SPEED DIESEL (HSD): IS:1460-2005 (5th Revision or latest) Amendment No.3, Sept, 12",0.0,0.0,1460,SSE/S/SRM/SA067532-S AND T-SR
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,0.0,0.0,1324,SSE/S/SRM/SA067532-S AND T-SR
86010050,PORTABLE STORED PRESSURE ABC TYPE DRY CHEMICAL POWDER FIRE EXTINGUISHER OF 6 Kg. CAPACITY ....,0.0,0.0,1563,SSE/S/SRM/SA067532-S AND T-SR
812000050010,Alcohal based sanitizer,0.0,0.0,1324,SSE/S/SRM/SA067532-S AND T-SR
43300339,"CELLS FOR HAND TORCH DRY BATTERIES 1.5 VOLTS,TYPE R:20 METAL/PAPER JACKET AS PER ISS:8144/....",0.0,0.0,1511,SSE/S/SRM/SA067532-S AND T-SR
77032500,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING 'GOLDEN YELLOW' TO ISC-356 OF IS:5/2007.  SPECIFICA....",0.0,0.0,1068,SSE/S/SRM/SA067532-S AND T-SR
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,0.0,0.0,1548,SSE/S/SRM/SA067532-S AND T-SR
539819571023,SPD Indicative type  Class D Protective Device for  110V DC (DEHN part no. 953209),0.0,0.0,1521,JE/SIG/SRM/PGT037254-S AND T-SR
560606610023,SPD CLASS D TYPE 24V DC,0.0,0.0,1521,JE/SIG/SRM/PGT037254-S AND T-SR
560406690035,PD 25 KHZ Card suitable for GG Tronic make SSDAC Ver 3.0 or latest with necessary stickers,0.0,0.0,1185,JE/SIG/SRM/PGT037254-S AND T-SR
560406680029,PD  21 KHZ Card Suitable for GG Tronic make SSDAC Ver 3.0 or latest with necessary sticker....,0.0,0.0,1185,JE/SIG/SRM/PGT037254-S AND T-SR
560400240494,PD 21 KHZ CARD FOR HASSDAC GG TRONICS MAKE AXLE COUNTER  VER.3.0 with necessary stickers,0.0,0.0,1180,JE/SIG/SRM/PGT037254-S AND T-SR
539812910018,LED SIGNAL YELLOW FOR ROAD WARNING FOR DIGITAL VOICE ANOUNCIATING SYSTEM,0.0,0.0,743,JE/SIG/SRM/PGT037254-S AND T-SR
539812900013,ROAD WARNING LED SIGNAL RED ASPECT FOR DIGITAL VOICE ANOUNCIATING SYSTEM,0.0,0.0,1580,JE/SIG/SRM/PGT037254-S AND T-SR
539811550018,ROAD WARNING   FRP Type 3 Aspect FOR DIGITAL VOICE ANOUNCIATING SYSTEM,0.0,0.0,1714,JE/SIG/SRM/PGT037254-S AND T-SR
567912260012,.....,0.0,0.0,1594,JE/SIG/SRM/PGT037254-S AND T-SR
567913750011,Electrical Signalling equipments and spares not otherwise classified.,0.0,0.0,1566,JE/SIG/SRM/PGT037254-S AND T-SR
560400022715,DC-DC CONVERTOR MODULE 24v/32v/5A of Amara raja IPS,0.0,0.0,1572,JE/SIG/SRM/PGT037254-S AND T-SR
564800570079,IPS Inverter 2KVA (spare) [110vdc/230vac as per RDSO Spec no. RDSO/SPN/165/2012],0.0,0.0,886,JE/SIG/SRM/PGT037254-S AND T-SR
560603720048,"IPS Amara Raja I) DC-DC CONVERTER  24-32V/5A -02 Nos, ii)SPD Set  Class C 120V-1Set, iii) ....",0.0,0.0,1357,JE/SIG/SRM/PGT037254-S AND T-SR
470500010011,INVERTORS 110V 2 KVA,0.0,0.0,1458,JE/SIG/SRM/PGT037254-S AND T-SR
569004620016,"Earth enhancing compound (JAM PLUS bag) 10Kg,",0.0,0.0,1451,JE/SIG/SRM/PGT037254-S AND T-SR
45147012,"catenary wire (19/2.10 mm), 65 Sq.mm.",0.0,0.0,1718,JE/SIG/SRM/PGT037254-S AND T-SR
432900492237,Chair Steel Tubular (Released),0.0,0.0,1481,JE/SIG/SRM/PGT037254-S AND T-SR
403600040101,Released Power Cable 2C X 25sqmm,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
549007470017,Goods Warning Board RELEASED,0.0,0.0,923,JE/SIG/SRM/PGT037254-S AND T-SR
839096160833,STOP BOARD,0.0,0.0,1544,JE/SIG/SRM/PGT037254-S AND T-SR
556200010097,Released Bottom Roller,0.0,0.0,1711,JE/SIG/SRM/PGT037254-S AND T-SR
564800150145,PBT TERMINAL 25MM Released,0.0,0.0,741,JE/SIG/SRM/PGT037254-S AND T-SR
569003260030,POINT ROD 16 feet,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
570101041396,UPS - 600 VA,0.0,0.0,1637,JE/SIG/SRM/PGT037254-S AND T-SR
539818390010,ROAD WARNING DIGITAL VOICE ANNOUNCIATOR SYSTEM AMPLIFIER,0.0,0.0,953,JE/SIG/SRM/PGT037254-S AND T-SR
539810120016,Fuse Block PBT Cartridge,0.0,0.0,1375,JE/SIG/SRM/PGT037254-S AND T-SR
567900760010,ROAD WARNING  CLS Unit 3 Aspect  (FRP) RELEASED.,0.0,0.0,1579,JE/SIG/SRM/PGT037254-S AND T-SR
569003080014,POWER SUPPLY CARD FOR HBL MAKE DATA LOGGER RELEASED Miscellaneous.,0.0,0.0,1481,JE/SIG/SRM/PGT037254-S AND T-SR
565110000018,PROCESSER CARD FOR HBL DATALOGGER RELEASED,0.0,0.0,1481,JE/SIG/SRM/PGT037254-S AND T-SR
569003070010,CALLING ON LEGEND BOARD Miscellaneous.,0.0,0.0,1597,JE/SIG/SRM/PGT037254-S AND T-SR
564680680010,CLS unit 3 Aspect,0.0,0.0,1577,JE/SIG/SRM/PGT037254-S AND T-SR
564200080016,CLS POST  3.6 Mtr.,0.0,0.0,1618,JE/SIG/SRM/PGT037254-S AND T-SR
561196440018,CABLE 2 CORE 35 SQMM,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
561196001114,Released Cable 30C X 1.5sqmm,0.0,0.0,753,JE/SIG/SRM/PGT037254-S AND T-SR
561195930014,PVC INSULATED CABLE 19C x 1.5 sq.mm,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
567913460010,0145.FIRE ALARM ADDRESSABLE FIRE ALARM  PANEL WITH ALL ACCESSORIES as per RDSO/SPN /217 /2....,0.0,0.0,1357,SSE/S/SRM/SA067532-S AND T-SR
569009700014,0144-FIRE ALARM FAULT ISOLATOR WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,0.0,1349,SSE/S/SRM/SA067532-S AND T-SR
569009690010,FIRE ALARM RELAY MODULE WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,0.0,1349,SSE/S/SRM/SA067532-S AND T-SR
569009640017,FIRE ALARM CONDUIT PVC PIPE(25MM 3 MTS LONG),0.0,0.0,1530,SSE/S/SRM/SA067532-S AND T-SR
569009630012,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL as per RDSO/SPN /217 /2....,0.0,0.0,1349,SSE/S/SRM/SA067532-S AND T-SR
567913410017,"MAIN LED SIGNAL 3 ASPECT (ONE SET CONSIST  OF ONE RED, ONE GREEN & ONE YELLOW )",0.0,0.0,1131,SSE/S/SRM/SA067532-S AND T-SR
539832391215,DC-DC Converter 24-32V 5Amps for STATCON ENERGIAA make IPS,0.0,0.0,858,SSE/S/SRM/SA067532-S AND T-SR
539832391203,DC-DC Converter 40-100V 1Amps for STATCON ENERGIAA make IPS,0.0,0.0,858,SSE/S/SRM/SA067532-S AND T-SR
539832391197,DC-DC Converter 12-28V  5Amps for STATCON ENERGIAA make IPS,0.0,0.0,858,SSE/S/SRM/SA067532-S AND T-SR
129801400020,INDICATION PANEL FOR BLOCK WORKING (Single/double line),0.0,0.0,751,SSE/S/SRM/SA067532-S AND T-SR
565199402140,Supply of Multi Port Front end processor along with 1 no dual card E1 Modem as per RDSO Sp....,0.0,0.0,1040,SSE/S/SRM/SA067532-S AND T-SR
539802674181,Supply of 42 U Rack,0.0,0.0,1048,SSE/S/SRM/SA067532-S AND T-SR
549008230014,CLS TWO ASPECT,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
544100200012,CLS POST 4.6 MTRS  RELEASED,0.0,0.0,1635,JE/SIG/SRM/PGT037254-S AND T-SR
539826141002,CT Box Cover sheet iron type,0.0,0.0,1005,JE/SIG/SRM/PGT037254-S AND T-SR
539826140010,CT Box Point (MS sheet Iron),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
539825590032,CLS POST 3.6 MTRS Released,0.0,0.0,1165,JE/SIG/SRM/PGT037254-S AND T-SR
464212020791,RELAY QL1-8F/6B,0.0,0.0,1760,JE/SIG/SRM/PGT037254-S AND T-SR
560602546399,Relay QBCA1(Released),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
567907020018,Relay QNA1K,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
553000320010,ROLLER STAND FOR ROLLER SEGMENT ARRANGEMENT,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
543600010031,OFFSET BRACKET 90mm Dia,0.0,0.0,1605,JE/SIG/SRM/PGT037254-S AND T-SR
565000081681,LED ASPECT GREEN,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
559000750010,JOINT SOLID FOR RODDING Miscellaneous.,0.0,0.0,1682,JE/SIG/SRM/PGT037254-S AND T-SR
560603041807,LED RED MAIN ASPECT,0.0,0.0,1756,JE/SIG/SRM/PGT037254-S AND T-SR
539812830047,GRS box half size (Released),0.0,0.0,1461,JE/SIG/SRM/PGT037254-S AND T-SR
553000020013,ground lever frame,0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
549007470017,Goods Warning Board,0.0,0.0,1558,JE/SIG/SRM/PGT037254-S AND T-SR
543100010017,Foundation A type,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
539838560011,UPS 600 VA,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
553000290028,ED ELECTRICAL POINT AND  LOCK DETECTOR(Released),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
781013370036,Table wooden T/W(Released),0.0,0.0,1481,JE/SIG/SRM/PGT037254-S AND T-SR
565100010106,TRANSFORMER 230v/110 500VA,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
781016680012,T/W COUNTER,0.0,0.0,1481,JE/SIG/SRM/PGT037254-S AND T-SR
549005930013,TOP ROLLER FOR ROLLER SEGMENT ARRRANGEMENT,0.0,0.0,1711,JE/SIG/SRM/PGT037254-S AND T-SR
472001760946,TRANSFORMER 230/110V 1KVA(Released),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
542400200019,TRESTLE EXTENSION FOR ROLLER STAND (OLD TYPE),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
549006980012,Power Supply Arrangement for RTU and Battery 12V/40AH( 2Nos) with 7Amps (1 Nos)Charger,0.0,0.0,1546,SSE/S/SRM/SA067532-S AND T-SR
549006970018,Isolation Transformer 470:470 Ohms,0.0,0.0,1767,SSE/S/SRM/SA067532-S AND T-SR
520800070014,Thermo Shrinkable Joint Kit for Jointing Under Ground Quad Cable,0.0,0.0,1129,SSE/S/SRM/SA067532-S AND T-SR
539810670016,Power Supply Arrangement for RTU and Battery 12V/42AH( 2Nos) with 10Amps (1 Nos)Charger,0.0,0.0,1703,SSE/S/SRM/SA067532-S AND T-SR
565002570026,Supply of Dual Card E1 to RS232 converter for Data logger,0.0,0.0,1040,SSE/S/SRM/SA067532-S AND T-SR
565199840131,Client PC for interfacing to CMU and CRIS server.,0.0,0.0,1040,SSE/S/SRM/SA067532-S AND T-SR
565199840120,Supply of Central Monitoring Unit(CMU)as per RDSO Spec.IRS.S:99/2006,0.0,0.0,1040,SSE/S/SRM/SA067532-S AND T-SR
729026570012,Maintenance Tool Kit (Stanley Telecommunication Tools) Model No-STHT89883-8(89-883),0.0,0.0,1202,SSE/S/SRM/SA067532-S AND T-SR
569005400012,SUPPLY OF 1:1 VF ISOLATION TRANSFORMERS (470:600),0.0,0.0,1298,SSE/S/SRM/SA067532-S AND T-SR
567901370019,MAIN LED SIGNAL (ONE SET CONSIST OF ONE RED & ONE YELLOW),0.0,0.0,1131,SSE/S/SRM/SA067532-S AND T-SR
569011960019,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDI....,0.0,0.0,1530,SSE/S/SRM/SA067532-S AND T-SR
860130660010,FIRE EXTINGUISHER CO2  ( CAPACITY 4.5 KG ),0.0,0.0,1287,SSE/S/SRM/SA067532-S AND T-SR
567913470014,FIRE ALARM SOUNDER CUM STROBE 24V as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,0.0,1357,SSE/S/SRM/SA067532-S AND T-SR
539829341087,Transformer 230/110/ 2 KVA(Released),0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
569003190026,TERMINAL 50 WAY  RELEASED,0.0,0.0,1437,JE/SIG/SRM/PGT037254-S AND T-SR
565010000010,CLS TRANSFORMER (MISCELLANEOUS APPLIANCES.),0.0,0.0,1528,JE/SIG/SRM/PGT037254-S AND T-SR
559000760014,SM'S CONTROL INSTRUMENT (8 SLIDES)Miscellaneous.,0.0,0.0,946,JE/SIG/SRM/PGT037254-S AND T-SR
555500100019,SCREW COUPLING SINGLE END,0.0,0.0,1403,SSE/SRM/TVC057253-S AND T-SR
549008160012,WIRE LEAD 5 MTRS,0.0,0.0,1402,SSE/SRM/TVC057253-S AND T-SR
563000680013,SPECIAL SPANNER FOR ELECTRIC POINT MACHINE (LOCK ROD),0.0,0.0,1301,SSE/SRM/TVC057253-S AND T-SR
563000670019,SPRING TENSION ADJUSTOR FOR DLBI,0.0,0.0,1301,SSE/SRM/TVC057253-S AND T-SR
569000130018,RKT DRUM,0.0,0.0,1348,SSE/SRM/TVC057253-S AND T-SR
559001380018,EARTH SENSORING UNIT,0.0,0.0,1066,SSE/SRM/TVC057253-S AND T-SR
560614190015,SPD CLASS C TYPE 110V,0.0,0.0,1272,SSE/SRM/TVC057253-S AND T-SR
560607020010,SPD D TYPE 110V AC/DC,0.0,0.0,1613,SSE/SRM/TVC057253-S AND T-SR
560604290013,Earth leakage detector,0.0,0.0,828,SSE/SRM/TVC057253-S AND T-SR
56060026,Choke B Type,0.0,0.0,1440,SSE/SRM/TVC057253-S AND T-SR
563000960010,POINT MOTOR (IP67),0.0,0.0,1252,SSE/SRM/TVC057253-S AND T-SR
567911510010,DIGITAL VOICE ANNOUNCING SYSTEM WITH ACCESSORIES,0.0,0.0,1247,SSE/SRM/TVC057253-S AND T-SR
727902100014,SOLDERING IRON,0.0,0.0,1517,SSE/SRM/TVC057253-S AND T-SR
56452032,RELAY QN1 12F/4B PLUG IN TYPE,0.0,0.0,970,SSE/S/SRM/SA067532-S AND T-SR
560403031466,Rx Coil 21/25KHZ-15 Mtrs cable length for G.G.TRONICS make HASSDAC,0.0,0.0,1056,SSE/S/SRM/SA067532-S AND T-SR
560404462394,Tx Coil 21/25KHZ-15 Mtrs cable length for G.G.TRONICS make HASSDAC,0.0,0.0,978,SSE/S/SRM/SA067532-S AND T-SR
560402831839,TX Coil 21/25KHZ-25 Mtrs cable length for G.G.TRONICS make HASSDAC,0.0,0.0,1058,SSE/S/SRM/SA067532-S AND T-SR
560403031454,Rx Coil 21/25KHZ-25 Mtrs cable length for G.G.TRONICS make HASSDAC,0.0,0.0,1058,SSE/S/SRM/SA067532-S AND T-SR
565100510012,ELECTRIC TRACK DRILLING MACHINE 110V/50Hz WITH MOUNTING STAND,0.0,0.0,1283,SSE/S/SRM/SA067532-S AND T-SR
432305060018,DISTILLED WATER  PLANT WITH TWO DETACHABLE HEATING ELEMENTS OF 1500 WATTS WITH FIBRE TANK ....,0.0,0.0,1707,SSE/S/SRM/SA067532-S AND T-SR
560405910015,RELAY QN1K ( 1000 Ohms ) 6F/6B,0.0,0.0,1789,SSE/S/SRM/SA067532-S AND T-SR
567909270014,SMPS BASED IPS FOR STATION     ( 4 Rd ),0.0,0.0,1467,SSE/S/SRM/SA067532-S AND T-SR
560403210014,HASSDAC (GG Tronics Make ) Complete Set,0.0,0.0,739,SSE/S/SRM/SA067532-S AND T-SR
56502540,ND Fuse 6 Amps capacity,0.0,0.0,1511,SSE/S/SRM/SA067532-S AND T-SR
565199170010,ND Fuse 4 Amps,0.0,0.0,1937,SSE/S/SRM/SA067532-S AND T-SR
560604290013,Earth leakage detector with frame,0.0,0.0,906,SSE/S/SRM/SA067532-S AND T-SR
539801820013,Point CT Box ( Iron ),0.0,0.0,1874,SSE/S/SRM/SA067532-S AND T-SR
542120280015,CRANK NORMAL  OR HORIZONTAL,0.0,0.0,970,SSE/SRM/TVC057253-S AND T-SR
541100400016,RELAY RACK -3 WAY ( SIEMENS),0.0,0.0,1632,SSE/SRM/TVC057253-S AND T-SR
539812930017,Panel push switch White /Red( WITHOUT CONTACT),0.0,0.0,1541,SSE/SRM/TVC057253-S AND T-SR
561500180019,VRLA BATTERY 2V/200AH (60 NOS AS A SET ),0.0,0.0,1314,SSE/SRM/TVC057253-S AND T-SR
67900185,AUTO BATTERY 12 V/ 75 AH,0.0,0.0,1459,SSE/SRM/TVC057253-S AND T-SR
559001400017,CABLE COPPER 10 SQMM,0.0,0.0,1250,SSE/SRM/TVC057253-S AND T-SR
569007580017,CABLE UNDER GROUND JELLY FILLED 20 PAIR OF 0.5 MM,0.0,0.0,1242,SSE/SRM/TVC057253-S AND T-SR
539862920019,Battery Charger 110/24V/20 Amps,0.0,0.0,1432,SSE/SRM/TVC057253-S AND T-SR
56160100,Battery Charger 230V  AC /24V DC 40 amps.,0.0,0.0,1166,SSE/SRM/TVC057253-S AND T-SR
56160010,Battery Charger 230V/24V 30 amps.,0.0,0.0,1105,SSE/SRM/TVC057253-S AND T-SR
567900990014,BATTERY CHARGER 230 V/110 V/40 A,0.0,0.0,1282,SSE/SRM/TVC057253-S AND T-SR
56509935,BATTERY CHARGER 230V AC / 24V DC 20 AMPS .,0.0,0.0,1294,SSE/SRM/TVC057253-S AND T-SR
469077280010,BLOCK INSTRUMENT D/L SGE,0.0,0.0,1066,SSE/SRM/TVC057253-S AND T-SR
500500850014,TELEPHONE PUSH BUTTON TYPE( AUTO),0.0,0.0,1451,SSE/SRM/TVC057253-S AND T-SR
555500140017,FUSE PPTC 24 V 2 A.,0.0,0.0,1189,SSE/SRM/TVC057253-S AND T-SR
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,0.0,0.0,1258,SSE/S/SRM/SA067532-S AND T-SR
549007500010,Fit & Forget Bond Wire 1.5 Mts Long Continuity bond wire.,0.0,0.0,1224,SSE/S/SRM/SA067532-S AND T-SR
539807550019,Digital Multi Meter Rish-15S,0.0,0.0,1462,SSE/S/SRM/SA067532-S AND T-SR
561300920019,UFSBI Block Instruments,0.0,0.0,1492,SSE/S/SRM/SA067532-S AND T-SR
561300910014,S/L Token less B/I Receiver (RX-2700HZ ),0.0,0.0,922,SSE/S/SRM/SA067532-S AND T-SR
561300890015,S/L Token less B/I Transmitter (TX-2700HZ ),0.0,0.0,785,SSE/S/SRM/SA067532-S AND T-SR
567906810010,WEB Detector 710P ( CEL ),0.0,0.0,1681,SSE/S/SRM/SA067532-S AND T-SR
569001170012,CURRENT REGULATOR (CR),0.0,0.0,1662,SSE/S/SRM/SA067532-S AND T-SR
567906750013,Class A Lightening Protection.,0.0,0.0,1544,SSE/S/SRM/SA067532-S AND T-SR
565010000010,CLS Pole 3.6 Mts Long,0.0,0.0,1131,SSE/S/SRM/SA067532-S AND T-SR
539895630018,TLD BOX ( FRP TYPE ),0.0,0.0,1222,SSE/S/SRM/SA067532-S AND T-SR
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),0.0,0.0,1258,SSE/S/SRM/SA067532-S AND T-SR
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION (143mm),0.0,0.0,1580,SSE/S/SRM/SA067532-S AND T-SR
561301001009,Filter Unit for Block Instrument,0.0,0.0,815,SSE/S/SRM/SA067532-S AND T-SR
539807350018,Track Feed Battery Charger 110V/10AMPS,0.0,0.0,1707,SSE/S/SRM/SA067532-S AND T-SR
565100010052,Isolation Transformer for LED Signal 110v/110v 50 VA,0.0,0.0,1634,SSE/S/SRM/SA067532-S AND T-SR
560601990012,ISOLATION TRANSFORMER 110V/110V/50VA,0.0,0.0,1782,SSE/S/SRM/SA067532-S AND T-SR
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,0.0,0.0,963,SSE/S/SRM/SA067532-S AND T-SR
560402970013,Reset Box ( CEL Make ),0.0,0.0,1424,SSE/S/SRM/SA067532-S AND T-SR
564600010017,MULTI LAMP ROUTE INDICATOR (LED MATRIX TYPE ),0.0,0.0,1373,SSE/S/SRM/SA067532-S AND T-SR
570123700017,"FAULT ANALYZER ( EQUIPMENT  LAPTOP )WITH ALL ACCESSORIES, MAKE-HP",0.0,0.0,1485,SSE/S/SRM/SA067532-S AND T-SR
560408560015,HASSDAC TRACK MARKING JIG & DUMMY WHEEL,0.0,0.0,1413,SSE/S/SRM/SA067532-S AND T-SR
54360031,LAMP 110V-75W-2PIN TYPE BC TO IS 418/1963,0.0,0.0,1651,SSE/S/SRM/SA067532-S AND T-SR
560602542667,Relay QBCA1,0.0,0.0,1440,SSE/SRM/TVC057253-S AND T-SR
