PL_Code,Description,Demand_Pattern,XYZ_Class,Forecast_Method,Forecast_2026_27,Forecast_Jul_2026,Forecast_Aug_2026,Forecast_Sep_2026,Forecast_Oct_2026,Forecast_Nov_2026,Forecast_Dec_2026,Forecast_Jan_2027,Forecast_Feb_2027,Forecast_Mar_2027,Forecast_Apr_2027,Forecast_May_2027,Forecast_Jun_2027,Seasonality_Modeled
565198200079,Siemens AFTC Tuning Unit - TX (F9) D14- B9,Intermittent,Z,SBA,0.9217,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,0.0768,No
565198272730,DOUBLE BED DEMINERALISED-300 LTR PER HOUR CAPACITY WITH IN BUILT PREFILTERATIONS EXCHANGING TYPE WIT....,Intermittent,Z,SBA,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No
565198332774,Inverter 24V DC/110V AC/500 VA for on- line application as per RDSO specification IRS:S-82/92 (Amd-2....,Intermittent,Z,SBA,32.9408,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,2.7451,No
565198382364,"Retro Reflactive A"" Marker",Intermittent,Z,SBA,90.1995,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,7.5166,No
565198460028,Supply of Inverter Module 2 KVA as per RDSO specification no. RDSO/SPN/165/2012  version 3.0 suitabl....,Intermittent,Z,SBA,5.4434,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,0.4536,No
565198460030,Supply of DSCA Module for M/S Statcon make IPS system as per RDSO Spec No RDSO/SPN/165/2012 or late....,Intermittent,Z,SBA,10.3143,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,0.8595,No
565198460089,Static Switch Module( Auto C/O Inv- CVT) Module for M/S Statcon make IPS system as per RDSO Spec No....,Intermittent,Z,SBA,2.28,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,No
565198792645,Rotary Key Transmitter (RKT),Lumpy,Z,TSB,112.9355,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,9.4113,No
565199032580,Supply of Power Supply arrangement for Maintenance VDU and Embedded PC.This shall typically consist....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
565199280022,KEYS FOR GKP POINT MACHINE,Lumpy,Z,TSB,6.681,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,0.5568,No
565199410343,Fault analysis terminal for analyzing IPS and ELD faults and generating reports by interfacing with ....,Intermittent,Z,SBA,86.64,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,No
565199470121,"IF Card, Line2B for Kyosan make EI",Intermittent,Z,SBA,5.9478,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,0.4957,No
567900058715,RELAY QNA1K (6F-6B) WITH ACCESSORIES,Lumpy,Z,TSB,90.1025,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,7.5085,No
567900117161,Siemens AFTC Tuning Unit - TX (F11) D13- B23,Intermittent,Z,SBA,0.4071,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,No
567900117173,Siemens AFTC Tuning Unit -TX (F9) D13 - B9,Intermittent,Z,SBA,0.8444,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,0.0704,No
567900117185,Siemens AFTC Tuning Unit -RX (F10) D13 - B25,Intermittent,Z,SBA,4.026,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,0.3355,No
567900117215,Siemens AFTC Tuning Unit - TX (F12) D14- B12,Intermittent,Z,SBA,0.4385,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,0.0365,No
567900388272,Inverter 110V DC/ 110V AC/ 5KVA for on - line application as per RDSO specification IRS:S-82/92 (Amd....,Lumpy,Z,TSB,0.3495,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,0.0291,No
567900418914,Relay QNN1 6F/2B,Intermittent,Z,SBA,81.3124,6.776,6.776,6.776,6.776,6.776,6.776,6.776,6.776,6.776,6.776,6.776,6.776,No
567900444834,MAGNETIC COLLERS,Intermittent,Z,SBA,7.125,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,No
567900616750,Laser Distance Meter,Intermittent,Z,SBA,9.5168,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,0.7931,No
567900698091,Microlok - II Power Supply PCB Ansaldo Male,Intermittent,Z,SBA,4.2935,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,0.3578,No
567900698108,Microlok - II Non-Vital Input-Output PCB (Ansaldo Make),Intermittent,Z,SBA,4.5182,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,0.3765,No
567900698169,Microlok - II Card File Ansaldo Make,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
567900698170,Microlok - II Vital Input PCB 24V DC Ansaldo Make,Intermittent,Z,SBA,45.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No
567900698182,Microlok - II COMM PCB Ansaldo Make,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
567900698194,Microlok - II Rack Ansaldo Make,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
567900778992,"Relay AC Immune, Plug-in type, style-QNAI DC neutral line, 24V DC, 12-4B contacts, Front and back m....",Intermittent,Z,SBA,45.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No
567900779194,RELAY QN1 (12F-4B) WITH ACESSORIES,Lumpy,Z,TSB,39.0429,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,3.2536,No
567900808704,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 110V AC/DC,Lumpy,Z,TSB,6.626,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,0.5522,No
567900808716,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 24V DC,Intermittent,Z,SBA,29.6541,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,2.4712,No
567901800040,2KVA AVR suitable for M/S Statcon make IPS conforming to RDSO Spec:No:RDSO/SPN/165/2012 Version 3 or....,Intermittent,Z,SBA,1.52,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,0.1267,No
567903070027,Protocol Converter to seamlessly interface with Datalogger and EI equipment,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
567904138020,SMPS Based IPS for LC Gate,Intermittent,Z,SBA,38.3193,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,3.1933,No
567904397905,"KNOB RED , YELLOW, BLACK, WHITE AND BLUE",Lumpy,Z,TSB,69.6969,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,5.8081,No
567904517790,BOLT WITH NUT 12 X 65 MM,Lumpy,Z,TSB,165.6553,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,13.8046,No
567904517807,BOLT WITH NUT 16/20 X 115MM,Lumpy,Z,TSB,149.6142,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,12.4679,No
567906940021,AFTC Clamp,Intermittent,Z,SBA,90.5314,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,7.5443,No
567907000020,DC- DC CONVERTER FOR MICROLOK - II CARD FILE  110VDC/12VDC/10AMPS,Intermittent,Z,SBA,68.4,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,No
567908369072,Operating Tool Screw Driver and Stripper,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
567908486994,DC DC CONVERTER ( 24-40V)/ 10Amp Statcon make,Lumpy,Z,TSB,3.3634,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,0.2803,No
567909490026,HOLE LOCK KEY GKP MAKE,Lumpy,Z,TSB,0.1742,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,0.0145,No
567909900022,Collar Bush Large & Small for Ground Connection 220MM Stroke (Consisting of 4 Large & 4 Small bush),Intermittent,Z,SBA,78.7065,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,6.5589,No
567910410020,Electro Magnetic Counter,Intermittent,Z,SBA,15.6385,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,1.3032,No
567912100021,GSM MODEM COMPATIBLE FOR 4G(LTE) MAKE QUECTEL,Intermittent,Z,SBA,5.1596,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,No
567912210185,Inverter 1.5 KVA Suitable for Sukhila make IPS,Intermittent,Z,SBA,18.05,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,1.5042,No
567912410010,BATTERY CHARGER 230VAC/24VDC/10AMPS,Intermittent,Z,SBA,6.7059,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,0.5588,No
567912420015,Battery Charger  for Axle counter application 230V AC/24V DC /20Amps as per RDSO specification IRS: ....,Intermittent,Z,SBA,22.3666,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,1.8639,No
567912550075,FIRE ALARM RESETTABLE TYPE ANALOGUE LHS CABLE AS PER RDSO/SPN/217/2018-VER 2.0,Lumpy,Z,TSB,3559.7681,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,296.6473,No
567913080042,24 - 40 V/10A DC - DC Converter suitable for M/s Amara raja make IPS as per RDSO Spec. no. RDSO/SPN....,Intermittent,Z,SBA,31.9757,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,2.6646,No
567913080091,"230/110V 1KVA Transformer suitable for Amara Raja make IPS as per RDSO/SPN/165/2012, Version 3.0.",Intermittent,Z,SBA,27.7565,2.313,2.313,2.313,2.313,2.313,2.313,2.313,2.313,2.313,2.313,2.313,2.313,No
567913080108,"110V DC/230V AC,  2 KVA Inverter  with Transformer module suitable for Amararaja IPS  with all fitt....",Lumpy,Z,TSB,31.7338,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,2.6445,No
567913080110,"110V DC/230V AC,  2 KVA Inverter  with Transformer module suitable for Statcon IPS  with all fittin....",Intermittent,Z,SBA,22.3079,1.859,1.859,1.859,1.859,1.859,1.859,1.859,1.859,1.859,1.859,1.859,1.859,No
567913210030,CVT 1KVA Suitable for Sukhila make IPS,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
567913440125,Integrated Power Supply System with complete accessories excluding Batteries and SPD,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
567914940040,DC-DC converter cabinet with 4 nos 24-32v/10A converters and ultimate capacity to accommodate 6 nos....,Lumpy,Z,TSB,2.3396,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,No
567917930020,Power Supply arrangement for Electronic Interlocking System at station Consisting of 16 Nos DC-DC Co....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
567918190044,Relay QL1 (11F/4B) With Accessories,Lumpy,Z,TSB,79.6113,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,6.6343,No
567919200197,"HBL make Inverter (INV) module of 110V DC/ 230V AC, 2 KVA capacity with all fittings and wiring to ....",Intermittent,Z,SBA,8.55,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,No
567919520027,"CPU Card , F486-41 for Kyosan make EI",Intermittent,Z,SBA,17.1,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,1.425,No
567919640033,Alteration in existing El at Mundiyappakkam (MYP) station (M/S Hitachi make) Schedule included 1. ML....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
567919890025,110V/20Amps SMR module of M/s. Statcon make IPS conforming to RDSO/SPN/165/2012 (version3.0) or late....,Intermittent,Z,SBA,5.9714,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,0.4976,No
567921160020,Modular Power Supply arrangement for Maintenance VDU and Embedded PC. This shall typically consists ....,Intermittent,Z,SBA,6.7807,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,No
567921890045,Point Test Gauge 1.6/5mm WS/PTJ Make,Intermittent,Z,SBA,39.897,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,3.3247,No
567922200024,IRS Point Machine 143 mm Stroke (IP 67 Type 400 Volte),Lumpy,Z,TSB,72.3049,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,6.0254,No
567924600080,"Ether-net Interface, FETH",Intermittent,Z,SBA,8.55,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,No
569001120070,Earthing arrangements for MSDAC Hut as per RDSO specifications RDSO/SPN/197/2016 and RDSO Lr .No STS....,Lumpy,Z,TSB,6.5333,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,0.5444,No
569001220027,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY-RDSO SPECNO. RDS....",Intermittent,Z,SBA,19.7106,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,1.6426,No
569001230021,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE B""FREQUENCY, RDSO SPEC....",Intermittent,Z,SBA,21.774,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,1.8145,No
569001230033,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE C"" FREQUENCY RDSO SPEC....",Intermittent,Z,SBA,12.426,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,1.0355,No
569001240026,"ABB AFTC Transmitter E"" Frequency",Intermittent,Z,SBA,2.28,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,No
569001250020,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE D"" FREQUENCY, RDSO SPE....",Intermittent,Z,SBA,12.3413,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,1.0284,No
569001340057,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F8 ALSTOM MAKE",Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
569001340069,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F9 ALSTOM MAKE",Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
569001340070,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F10 ALSTOM MAKE",Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
569001340082,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F11 ALSTOM MAKE",Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
569001340094,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F12 ALSTOM MAKE",Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
569001370025,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F9 WITH OUT FRP BOX AS PER RDSO/SPN/146/20....,Intermittent,Z,SBA,14.25,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,No
569001370037,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Intermittent,Z,SBA,14.25,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,1.1875,No
569001370049,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F9-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Intermittent,Z,SBA,5.7,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,No
569001370050,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F10 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Intermittent,Z,SBA,3.5286,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,No
569001370062,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,Intermittent,Z,SBA,3.5286,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,No
569001370074,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F10-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/....,Intermittent,Z,SBA,3.5286,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294,No
569001370086,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F7 ALSTOM MAKE",Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
569001520060,"ABB AFTC Transmitter  F"" frequency",Intermittent,Z,SBA,2.85,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,No
569001520072,"ABB AFTC Transmitter G"" Frequency",Intermittent,Z,SBA,2.85,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,No
569001520084,"ABB AFTC Transmitter H"" Frequency",Intermittent,Z,SBA,2.85,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,No
569001570026,Siemens AFTC Relay Drive Module B36-A3 as per RDSO SPN/146/2001,Intermittent,Z,SBA,4.6586,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,0.3882,No
569001570063,Siemens AFTC Receiver - I Module B33 - B5,Intermittent,Z,SBA,6.9196,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,0.5766,No
569001580056,Siemens AFTC Power Supply Unit (PSU),Intermittent,Z,SBA,4.7899,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,0.3992,No
569001620066,Siemens AFTC Transmitter B30-A4,Lumpy,Z,TSB,1.4352,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,0.1196,No
569001620078,Siemens AFTC Demodulator B35-A3,Lumpy,Z,TSB,0.7176,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,0.0598,No
569001890021,Siemens  Alpha Bond  9 Mtrs,Intermittent,Z,SBA,3.4373,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,0.2864,No
569001890033,Siemens AFTC Receiver I Module (F9) B33-B9,Intermittent,Z,SBA,0.4071,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,No
569001890045,Siemens AFTC Tuning Unit - RX (F11) D13- B27,Intermittent,Z,SBA,1.0556,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,No
569001890057,Siemens AFTC Tuning Unit - TX (F8) D10- B24,Intermittent,Z,SBA,2.9786,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,0.2482,No
569001930020,"Siemens  S ""Bond  21 mtrs.",Intermittent,Z,SBA,9.9896,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,0.8325,No
569001970028,"Alstom S"" Bond  23.7 Mtrs Long",Lumpy,Z,TSB,1.3622,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,0.1135,No
569002040021,ALSTOM AFTC SHORT BOND 3.1 Mtrs,Intermittent,Z,SBA,456.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,No
569002491213,DC DC CONVERTER (GALLANT) 110/24/10A,Intermittent,Z,SBA,83.0751,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,6.9229,No
569003010073,FIRE ALARM ANALOGUE CONTROLLER FOR LHS CABLE AS PER RDSO/SPN/217/2018/ Ver - 2,Lumpy,Z,TSB,41.0796,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,3.4233,No
569003010085,FIRE ALARM NETWORKABLE SINGLE LOOP ADDRESSABLE FIRE ALARM CONTROL PANEL AS PER RDSO/SPN/217/2018-VER....,Lumpy,Z,TSB,42.1881,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,3.5157,No
569003010103,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDING BASE,Intermittent,Z,SBA,134.8,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,11.2333,No
569003011284,"Fire Alarm TCP/IP for Single loop addressable fire alarm control panel, Ethernet Module",Intermittent,Z,SBA,63.84,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,No
569003011545,Power Supply Card for Fire Alarm make Notofire,Intermittent,Z,SBA,5.7,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,No
569003030023,FIRE ALARM FIRE SURVIVAL INTEGRITY CABLE 2C X 1.5 SQMM UNARMOURED AS PER RDSO/SPN/217/2018-VER 2.0,Lumpy,Z,TSB,12876.0947,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,1073.0079,No
569003030035,FIRE ALARM FIRE SURVIVAL INTERGRITY CABLE 2CX1.5SQMM ARMORED AS PER RDSO/SPN/217/2018 VER -2  OR LAT....,Intermittent,Z,SBA,9869.9029,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,822.4919,No
569003031210,CPU Card for Fire alarm make Notofire,Intermittent,Z,SBA,5.7,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,No
569003510057,FIRE ALARM CONTROL MODULE WITH BACKBOX WITH IN BUILT ISOLATOR AS PER RDSO/SPN/217/2018-VER 2.0,Lumpy,Z,TSB,55.6897,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,4.6408,No
569003520038,FIRE ALARM EOL AS PER RDSO/SPN/217/2018/VER - 2,Lumpy,Z,TSB,26.0428,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,2.1702,No
569003530032,FIRE ALARM AUDIO VISUAL ALARM (HOOTER AND STROBE) WITH BACK BOX AS PER RDSO/SPN/217/2018 VER - 2.0,Lumpy,Z,TSB,53.6601,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,4.4717,No
569003530044,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL AS PER RDSO/SPN/217/2018-VER 3.0 ....,Lumpy,Z,TSB,41.419,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,3.4516,No
569003540050,FIRE ALARM HEAT AND SMOKE MULTI SENSOR AS PER RDSO /SPN/217/2018 VER-2.0,Lumpy,Z,TSB,288.4995,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,24.0416,No
569003550031,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR AS PER RDSO/SPN/217/2018 VER 2.0,Lumpy,Z,TSB,4.7645,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,0.397,No
