PL_Code,PL_Code_Normalized,Description,Business_Unit,Demand_Present,Inventory_Present,Strategic_Present,Criticality_Present,Forecast_Present,Lead_Time_Present,Demand_Records,Inventory_Records,Strategic_Records,Forecast_Method,Forecastability_Class,Lead_Time_Days,Lead_Time_Source,Criticality,ABC_Class,XYZ_Class,Master_Status
560406420020,560406420020,PD 1 (PHASE DETECTOR) (G.G. TRONICS MAKE ),MAS,1,0,0,0,1,0,3,0,0,TSB,Very Low,,,,,Z,Demand_Only
560406430025,560406430025,PD-2 Card for SSDAC (G.G.Tronics Make),MAS,1,0,0,0,1,0,3,0,0,TSB,Very Low,,,,,Z,Demand_Only
560406470047,560406470047,Generator Module for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,140.0,PO_Date,,,Z,Forecast_Ready
560406490058,560406490058,VAU Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,246.5,PO_Date,,,Z,Forecast_Ready
560406520026,560406520026,SIEMENS AFTC FTGS 46M COMPLET SET,MAS,1,0,0,0,1,0,5,0,0,SBA,Very Low,,,,,Z,Demand_Only
560406900054,560406900054,Siemens AFTC Filter Module(F12) B42-B12,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560406910072,560406910072,Siemens AFTC Filter Module(F9) B42-B9,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560406910084,560406910084,Siemens AFTC Filter Module(F10) B42-B10,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
560406910096,560406910096,SIEMENS AFTC FTGS 46ST COMPLET SET,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
560406920041,560406920041,Siemens AFTC Filter Module(F11) B42-B11,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560407090064,560407090064,Event Logger Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version ....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,52.0,PO_Date,,,Z,Forecast_Ready
560407690031,560407690031,Interface card for Reset Box for HASSDAC Motherboard for CEL MAKE HASSDAC as per RDSO Specification ....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,61.0,PO_Date,,,Z,Forecast_Ready
560408420497,560408420497,FRAUSCHER make MSDAC Wheel sensor with 10-meter cable RSR 180-001 (Version-GS05 Part no.23529 as per....,MAS,1,0,0,0,1,1,6,0,0,SBA,Low,342.0,PO_Date,,,Z,Forecast_Ready
560408420527,560408420527,"Tool set for wheel sensor mounting and maintenance consisting of torque wrench, Ratchet, Testing p....",MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
560408420620,560408420620,FRAUSCHER make MSDAC Wheel sensor with 5-meter cable RSR 180-001- GS05 Part no.23320,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560408420631,560408420631,FRAUSCHER make MSDAC Wheel sensor with 15-meter cable RSR 180-001 -GS05 Part no.23531,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560412050036,560412050036,Analog Card without controller suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,57.0,PO_Date,,,Z,Forecast_Ready
560412070035,560412070035,Power supply Card suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,57.0,PO_Date,,,Z,Forecast_Ready
560412070047,560412070047,Adapter PCB and embedded software for RTU for LTE connectivity,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,561.0,PO_Date,,,N/A,Forecast_Ready
560412940029,560412940029,FRAUSCHER make MSDAC Back Plane BP PWR 101-4-24TE-G801-19953,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560412960041,560412960041,FRAUSCHER MAKE MSDAC-Power Supply Board PSC 101-G S01-19949,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560413820032,560413820032,FRAUSCHER make MSDAC Rail Deflector,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560414660036,560414660036,Input-Output Extension Board 10-EXB-101-GS01-20864,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560416370062,560416370062,FRAUSCHER make MSDAC Evaluation Board AEB 101 - GS07-26534,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,604.0,PO_Date,,,N/A,Forecast_Ready
560600018677,560600018677,High Resolution Large Video Display units (55 or Higher) suitable for 24X7 working along w....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
56060002,56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6).",MAS,1,0,0,1,1,0,6,0,0,TSB,Very Low,,,S4,C,Z,Partial
560600028397,560600028397,SM 480 Relay for Kyosan make EI,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,118.0,PO_Date,,,Z,Forecast_Ready
560600046685,560600046685,RELAY RACK TO HOLD 168 RELAYS,MAS,1,0,0,0,1,1,8,0,0,SBA,Very Low,127.0,PO_Date,,,Z,Forecast_Ready
560600046764,560600046764,RELAY RACK -56 Capacity,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,132.0,PO_Date,,,N/A,Forecast_Ready
560600066325,560600066325,AFTC ALSTOM BRASS COMB SET,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
560600098247,560600098247,TAG BLOCK FOR DIGITAL INPUT (DATA LOGGER),MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560600098594,560600098594,PBT terminals 25mm/ 60mm centre and PBT Fuse blocks with necessary inspection as per specification/ ....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,106.0,PO_Date,,,Z,Forecast_Ready
560600099124,560600099124,Supply and installation of Work space as per enclosed drawing -workspace(as approved by engineer inc....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,176.0,PO_Date,,,Z,Forecast_Ready
560601135847,560601135847,EI PSU CARD ANSALDO MAKE (REALEASED),MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560601140041,560601140041,EI CPU CARD ANSALDO MAKE (RELEASED),MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560601181638,560601181638,Microlok -II Central Processing Unit PCB Ansaldo Make,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
560601240023,560601240023,Emergency Panel for Electronic Interlocking,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560601240140,560601240140,Emergency Panel for Electronic Interlocking (Without Relays),MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
560601307440,560601307440,"Class A"" Franklin Rod Type Lightening Protection system",MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,170.0,PO_Date,,,Z,Forecast_Ready
560601365117,560601365117,Cable termination rack 210 capacity.,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,132.0,PO_Date,,,Z,Forecast_Ready
560601365210,560601365210,CABLE TERMINATION RACK 500 CAPACITY,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,238.5,PO_Date,,,Z,Forecast_Ready
560601471320,560601471320,VITAL CUT OFF RELAY (VCOR) ANSALDO Make,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
560601471446,560601471446,VCOR Relay Base ANSALDO Make,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
560601596188,560601596188,LED 5mm Various Colour with Holder Resistance cable copper coated  for Panels,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,18.0,Requisition_Date,,,Z,Forecast_Ready
560601647378,560601647378,BOLT WITH NUT 12MM X 38/100/200MM,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
560601907157,560601907157,GALLANT UN-INTERRUPTED DUAL REDUNDANT 24VDC/2A MULTI OUTPUT POWER PACK,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
560601982623,560601982623,STOPPER TERMINAL,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
560602423289,560602423289,Siemens AFTC Tuning Unit - TX (F11) D13- B11,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560602905521,560602905521,PUSH BUTTON ASSEMBLY,MAS,1,0,0,0,1,1,12,0,0,TSB,Very Low,7.0,Requisition_Date,,,Z,Forecast_Ready
560602960015,560602960015,"Electrolytic Condensor 50V DC-5000 Mfd , Make Keltron, Samwha, Panasonic only FIrm offer:Make Keltro....",MAS,1,0,0,0,1,1,12,0,0,TSB,Very Low,33.0,PO_Date,,,Z,Forecast_Ready
560603050043,560603050043,MSDAC EVALUATOR WITH CARDS,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560603087327,560603087327,RELAY LED ECR QECX-61 [4F/4B],MAS,1,0,0,0,1,1,45,0,0,Croston,Medium,65.0,PO_Date,,,Z,Forecast_Ready
560603087492,560603087492,RELAY LED ECR QECX-52 WITH ACCESSORIES,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
560603257841,560603257841,SIEMENS Electronic Interlocking Card VPIM50 Vital parallel input Module 50V,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,474.0,PO_Date,,,Z,Forecast_Ready
560603390036,560603390036,"Standard Rack 19 size width, 9U size for Utility shifting work by SRI SRINIVASA",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560603406263,560603406263,Signal ladder of Sizes  With/Without Clamp  for CLS,MAS,1,0,0,0,1,0,5,0,0,SBA,Very Low,,,,,Z,Demand_Only
560603477403,560603477403,SCH B-03 PVC conduit pipe 25 mm (ISI mark) conforming to IS:9537 medium for CCTV cameras i....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560603663314,560603663314,Colour Light Signal Unit 3 ASPECT,MAS,1,0,0,0,1,1,12,0,0,TSB,Very Low,118.5,PO_Date,,,Z,Forecast_Ready
560603663326,560603663326,Colour Light Signal Unit 3 ASPECT Aluminium,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,221.5,Requisition_Date,,,Z,Forecast_Ready
560603670057,560603670057,Siemens ALPHA Bond Black 18 Mtrs,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
560604104140,560604104140,TRANSFORMER RECTIFIER 110VAC/24VDC/5 AMPS,MAS,1,0,0,0,1,1,7,0,0,TSB,Very Low,117.5,PO_Date,,,Z,Forecast_Ready
560604104229,560604104229,TRANSFORMER RECTIFIER 110V/12V/2A,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,575.5,PO_Date,,,Z,Forecast_Ready
560604185620,560604185620,ELB LC GATE Control Panel,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
560604185631,560604185631,EMERGENCY SLIDING BOOM ASSEMBLY WITH ALL ACCESSORIES,MAS,1,0,0,0,1,0,6,0,0,TSB,Very Low,,,,,Z,Demand_Only
560604185874,560604185874,LC GATE PANEL (PTJ MAKE),MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,3.0,Requisition_Date,,,Z,Forecast_Ready
560604186131,560604186131,Electrical Operating Panel for Lifting barrier Gate(Without Relay) PTJ Make,MAS,1,0,0,0,1,1,8,0,0,SBA,Very Low,191.0,Requisition_Date,,,Z,Forecast_Ready
560604186143,560604186143,EMERGENCY SLIDING BOOM COMPLETE SET (PTJ MAKE),MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,49.0,Requisition_Date,,,Z,Forecast_Ready
560604295813,560604295813,Earth leakage detector 8 Channel with accessories (ANUVIDHUT),MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
560604296362,560604296362,Earth Leakage Detector (8 channel) as per RDSO specification no. RDSO/SPN/256/2002 or latest,MAS,1,0,0,0,1,1,10,0,0,TSB,Very Low,98.0,PO_Date,,,Z,Forecast_Ready
560604545763,560604545763,DRILLING MACHINE 1323 MM B8D,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560604545830,560604545830,Electrical Drilling Machine input 110V model WDH 13/23mm heavy duty drill 595 watts on full load wit....,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
560604970024,560604970024,RISHABH Category III 1000 V of IEC 61010 Available Insulation Tester,MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,75.0,PO_Date,,,Z,Forecast_Ready
560604970097,560604970097,DIGITAL INSULATION TESTER,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,190.5,PO_Date,,,Z,Forecast_Ready
560605006124,560605006124,HANDHELD BRUSH CUTTER / LINE TRIMMER,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560605284574,560605284574,Condenser 10000 MFD 50V,MAS,1,0,0,0,1,0,22,0,0,SBA,Low,,,,,Z,Demand_Only
560605305127,560605305127,ELECTRICAL DETECTOR,MAS,1,0,0,0,1,0,1,0,0,SBA,Low,,,,,Z,Demand_Only
560605500088,560605500088,TRAIN SHUNT RESISTOR,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
560605636491,560605636491,CR TEST PANEL FOR q SERIES RELAY WITH DIGITAL MICRO OHM METER,MAS,1,0,0,0,1,0,10,0,0,TSB,Very Low,,,,,Z,Demand_Only
560605790029,560605790029,Cable Clamp Assembly for Sleeper,MAS,1,0,0,0,1,1,12,0,0,TSB,Low,0.0,Requisition_Date,,,Z,Forecast_Ready
560605830027,560605830027,Condenser 2200 MFD 50V,MAS,1,0,0,0,1,1,19,0,0,TSB,Very Low,33.0,PO_Date,,,Z,Forecast_Ready
560606270066,560606270066,SCH B-28 UPS 3 KVA at least 1 hour battery backup min(4680 VAH) with battery stand for CCT....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560606310027,560606310027,Siemens ALPHA Bond White 21.5 Mtrs,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
560606600029,560606600029,TRAIN SHUNT METER (PTJ MAKE),MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
560606610254,560606610254,Surge protection device (SPD) Class C for 24V DC as per specification in the enclosure ( One set con....,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
560607000034,560607000034,THUMB SWITCH 2 POSITION,MAS,1,0,0,0,1,0,10,0,0,TSB,Very Low,,,,,Z,Demand_Only
560607046599,560607046599,THUMB SWITCH 3 POSITION.,MAS,1,0,0,0,1,0,9,0,0,TSB,Very Low,,,,,Z,Demand_Only
560607080029,560607080029,GALLANT DC-DC CONVERTOR (110V/50V DC/5Amps),MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,190.0,PO_Date,,,Z,Forecast_Ready
560607110101,560607110101,VDU 55 MONITOR WITH POWER CARD,MAS,1,0,0,0,1,0,7,0,0,TSB,Very Low,,,,,Z,Demand_Only
560607460045,560607460045,Transformer 110VAC/110VAC - 500VA capacity,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,96.0,PO_Date,,,N/A,Forecast_Ready
560608650073,560608650073,Buffer Card with suitable connectors for GPS Clock. as per RDSO Specification RDSO/SPN/TC/....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560609080021,560609080021,ELB LC Gate Meeting post,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
560609080033,560609080033,ELB LC Gate Pedastal,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
560609140066,560609140066,Stop Board of Aluminium Composite materials with Reflective Sticker,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,75.0,PO_Date,,,Z,Forecast_Ready
560609580030,560609580030,FRAME FOR RELAY ALU,MAS,1,0,0,0,1,0,1,0,0,SBA,Low,,,,,Z,Demand_Only
560609720149,560609720149,"One embedded PC and one 55 inch 4K industrial grade VDU and other accessories like mouse, keyboard e....",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,351.0,PO_Date,,,Z,Forecast_Ready
560609830113,560609830113,LED TORCH FOR MAINTAINER,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
560610480321,560610480321,"IF Card, FSI02-B for Kyosan make EI",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560610480333,560610480333,"I/O Card, FIO7-[P] for EI Kyosan",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560610480345,560610480345,"I/O Card, PIO3C(PIO2-LOG) for Kyosan make EI",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560610600065,560610600065,Non Flammable Electronic Contact Cleaner,MAS,1,0,0,0,1,1,3,0,0,TSB,Very Low,49.0,PO_Date,,,Z,Forecast_Ready
560610640026,560610640026,"PVC Flexible pipe (Green)of 32mm for VSS REACH 2 WORK AT TVT,ENR,PON RLY STN",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560610880130,560610880130,Microlok - II EI SYNC Card,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
560611710036,560611710036,LED 3mm with Assembly for Panel,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,2.0,Requisition_Date,,,Z,Forecast_Ready
560612520073,560612520073,NAVATOL LOCKS 8 LEVERS WITH KEYS,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560612520681,560612520681,Key Lock Checking Relay (KLCR) with one number K-50 Neutral Relay to work on 24V DC non AC immunized....,MAS,1,0,0,0,1,1,3,0,0,SBA,Low,102.5,PO_Date,,,Z,Forecast_Ready
560613020047,560613020047,"I/O Card, DID for Kyosan make EI",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560613030028,560613030028,"Power Card, IPU6C for Kyosan make EI",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560613050027,560613050027,"Optical Branch Card , SPHC-TT for Kyosan make EI",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,116.0,PO_Date,,,Z,Forecast_Ready
560613610045,560613610045,"IF Card, FSI02-B EX for Kyosan make EI",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560613610057,560613610057,"I/O Card, EXTFIO7-(P) for Kyosan make EI",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560613610069,560613610069,E-P5 Subrack with mother board for Kyosan make EI,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
560613610070,560613610070,"Power Supply for SPHC-TT, SPHC-PW for Kyosan make EI",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,116.0,PO_Date,,,Z,Forecast_Ready
560613610082,560613610082,PCINIO-B Card for MTC Kyosan make EI,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,118.0,PO_Date,,,Z,Forecast_Ready
560614200069,560614200069,SURGE PROTECTION DEVICE SPD FOR RC SCADA WORK MAS-AJJ-RU SECTION,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560614200161,560614200161,SURGE PROTECTION DEVICE SPD with Potential Free contacts as per RDSO Spec. No.RSDO/SPN/165....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560618310155,560618310155,MLK II CPU EEPROM PCB,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,221.0,PO_Date,,,N/A,Forecast_Ready
560623880422,560623880422,Surge Protection systems for MSDAC Hut 1 in CTRE-MDVE Section as per RDSOTAN no. STSE/TAN/3006 ver.2....,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560623880434,560623880434,Surge Protection systems for MSDAC Hut 2 in CTRE-MDVE Section as per RDSO TAN no. STS/ E/ TAN/ 3006 ....,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560629240029,560629240029,USB to Opto converter for electronic based Train signal register (e-TSR) by MAZENET SOLUTI....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560629410026,560629410026,B023 Rack Frame (Altpro make),MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,209.0,PO_Date,,,Z,Forecast_Ready
560800130618,560800130618,"ACM (Axle Counter Module) 200, Make: Siemens",MAS,1,0,0,0,1,0,2,0,0,TSB,Very Low,,,,,Z,Demand_Only
560800130709,560800130709,High Availability Single Section DIgital Axle Counter System(HASSDAC) with dual track sensor as per ....,MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,90.5,PO_Date,,,Z,Forecast_Ready
560800130801,560800130801,UP GRADATION OF HASSDAC SYSTEM FROM VERSION S002 TO S003 OF GG TRONICS. This willinclude: 1. Replace....,MAS,1,0,0,0,1,1,4,0,0,TSB,Very Low,138.0,PO_Date,,,Z,Forecast_Ready
560800131118,560800131118,SF Chassis with Mother Board Assembly for SSDAC (G.G.Tronics Make),MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
560800150253,560800150253,Colour Light Signal Unit 4 ASPECT,MAS,1,0,0,0,1,1,15,0,0,TSB,Very Low,99.0,PO_Date,,,Z,Forecast_Ready
560800150400,560800150400,Modified colour light signal Four aspect unit (MS),MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
560800310566,560800310566,DIGITIAL MULTIMETER METRAVI PRO 587,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
560800820064,560800820064,SMPS based IPS system upto 6 lines in RE area with 300Ah VRLA battery bank to RDSO specification RDS....,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,158.0,PO_Date,,,Z,Forecast_Ready
561100193357,561100193357,Heat shrinkable jointing kit complete for 6 quad cable  for Utility shifting work by SR....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561100196700,561100196700,"SCH B-38 Cable Jelly filled under ground telecom 6 quad, 0.9mm dia Railway signal and te....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561100196711,561100196711,SCH B-33 normal joint using heat shrinkable jointing kit complete for 6 quad cable RDSO s....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
56110029,56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,MAS,1,0,0,0,1,1,10,0,0,SBA,Very Low,12.5,Requisition_Date,,,Z,Forecast_Ready
561100610254,561100610254,Telecom Cable 10 pair polythene insulated polythene sheathed jellyfilled telephone under ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561100610631,561100610631,SCH B-37 PIJF armoured Telecom Cable 10 pair polythene insulated polythene sheathed jelly ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561100820029,561100820029,FIELD SERVICE CABLE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561101410169,561101410169,CABLE OFC 24 fibre armoured as per RDSO specification NO.IRS:TC:55/2006 Rev.1 with amendm....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561183521801,561183521801,PVC Cable of unsheathed insulated annealed tinned copper conductor single core multi strands 16/0.2 ....,MAS,1,0,0,0,1,1,44,0,0,Croston,Medium,111.0,PO_Date,,,Z,Forecast_Ready
56119033,56119033,CABLE PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE OF SIZE 19C x 1.5sqmm (REV 4.0) IRS....,MAS,1,0,1,1,1,1,34,0,1,TSB,Low,152.0,PO_Date,S1,C,Z,Planning_Ready
56119537,56119537,PVC INSULATED CABLE FOR RAILWAY SIGNALLING   HEAVY DUTY UNDER GROUND UNSCREENED ARMOUNED WITH GALVAN....,MAS,1,0,1,1,1,1,35,0,1,TSB,Low,67.5,PO_Date,S1,B1,Z,Planning_Ready
561195541320,561195541320,CABLE 10 PAIR UG PIJF,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561195541757,561195541757,CABLE 10 PAIR UG PIJF,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561195810069,561195810069,Wire Coil 1.5 Sqmm,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
561195901105,561195901105,CABLE 6 QUAD UG PIJF,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561195931365,561195931365,CABLE 19C X 1.5 sqmm,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561195950165,561195950165,Cable 50 pair PIJF UG cable with poly-al moisture barrier 50 pair x 0.63mm as per RDSO Spe....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561195950189,561195950189,Telephone cable PIJF UG 50 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 f....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561196111850,561196111850,Telephone cable PIJF UG 20 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 f....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561196180021,561196180021,"CABLE JELLY FILLED UNDERGROUND TELECOM 6 QUAD, 0.9MM DIA RAILWAY SIGNAL AND TELECOM COPPER CONDUCTOR....",MAS,1,0,0,0,1,1,44,0,0,Croston,Medium,108.0,PO_Date,,,Z,Forecast_Ready
561196700041,561196700041,STP (Shielded Twisted Pair) CAT6 cable (4 pair) compliant with EIA/TIA568-B.2- 1 standard....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561196700053,561196700053,STP (Shielded Twisted Pair) CAT6 cable (4 pair) compliant with EIA/TIA568-B.2- 1 standard....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561196700077,561196700077,"UTP CAT 6 (23AWG) Cable confirming to TIA/EIA- 568.C.2 for 2nd and 4th floor of NGO,PRS at....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
561196730082,561196730082,PFSK CARD FOR TPWS,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
561196730094,561196730094,PIND CARD FOR TPWS,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
