PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
539812073005,"SCH A- 15 I/O box with RJ -45 socket dualinformation outlet with SurfaceMount Box (SMB), a....",Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539830271851,Sch-A-03 Dual port E1 to Serial/  Ethernet Converter for e-TSR WORK BY TLN ENTERPRISES-EAS....,Slow Moving,Slow Moving,1786000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570136210289,Sch-A-04 Embedded network Gateway for connecting eTSR embedded PCs to central server for e....,Slow Moving,Slow Moving,162000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101149481,"Sch-A-10 Standard rack 19 size, 6U size for e-TSR WORK BY TLN ENTERPRISES-EAST GODAVARI",Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527907360036,SCH B-01 Full HD Resolution Fixed Dome (CP-PLUS CP-UNCVE21ZL4C-VMDS-Q) type IP Colour Came....,Active,Active,721593.6,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565172848313,"SCH B-03 server (NETBYTES SRS5) as per clause no.10.1.1.3,10.1.2,10.1.3 Hardware to suppor....",Active,Active,6290816.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570110180051,SCH B-09 23 inch Full HD (1920 X 1080) LED display monitor (SAMSUNG LS24D304GAWXXL) with I....,Active,Monitor,158592.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801992328,SCH B-10 HDMI cable (ADNet AD-4K-64) 10 meter for CCTV Cameras at RPF posts/Out-post in Ch....,Active,Monitor,18608.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
572100640040,SCH B-14 STP CAT6 (23 AWG) cable (DIGISOL DGC-SC6SF4F-3GW) compliant with latest EIA/TIA-5....,Active,Active,133266.7,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539883310036,SCH B-16 PVC conduit pipe 25 mm (POLYCARE) (ISI mark) conforming to IS:9537 medium for CCT....,Active,Active,141183.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569001120203,SCH B-18 Special earth (TRUE POWER LTD) and bonding system as per RDSO specification RDSO....,Active,Monitor,264320.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500501490650,"SCH B-20 Standard Rack 19 size, 9URACK (LEGRAND) size height wall mounting type front glas....",Active,Active,203526.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539808559547,SCH B-21 perforated Hot dipped Galvanized cable tray (RV ELECTRICALS) with suitable cover ....,Active,Monitor,109032.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804754222,SCH B-29 OFC 12 core single mode armoured optic fibre cable ITU-G 652D for CCTV Cameras a....,Active,Monitor,116297.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024100,SCH B-22 FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtails a....,Active,Monitor,285465.6,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501300043185,SCH B-23 Single Mode duplex OFC Patch Cord (length-5m) (LC-SC/SC-SC/LC-LC) for CCTV Camer....,Active,Monitor,89208.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804140372,"SCH B-25 HDPE pipe (33 mm inner dia, 40 mm outer dia) as per Specification No.RDSO/SPN/TC/....",Active,Monitor,199897.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
508313550058,SCH B-13 UPS 1 KVA online (minimum 1600 VAH battery) (single phase) with 1 hrs Backup time....,Active,Active,515424.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521100030390,SCH B-02 manageable Field Switches of 8 nos PoE and 2 nos of SFP for CCTV Cameras at RPF p....,Active,Active,875560.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569005130082,SCH B-27 24F Optical fibre Cable joint closure conforming to TEC/GR/TX/OJC-002/03/APR-2010....,Active,Active,9912.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560603477403,SCH B-03 PVC conduit pipe 25 mm (ISI mark) conforming to IS:9537 medium for CCTV cameras i....,Active,Active,199120.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539856231340,"SCH B-06 Power cable 3 core, 2.5 sq mm, multistrand cable as per IS694:1990 reaffirmed 199....",Active,Active,114460.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024136,SCH B-25 FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtails f....,Active,Monitor,23800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024148,SCH B-26 SC TYPE Rack mountable 24F FMS suitable for splicing and front patching of 24F ca....,Active,Monitor,44500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
508311720090,"SCH B-17 Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T PoE ports, 4 x ....",Active,Active,1276700.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560606270066,SCH B-28 UPS 3 KVA at least 1 hour battery backup min(4680 VAH) with battery stand for CCT....,Active,Active,1350000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570153211409,"SCH B-31 TV Large Format LED Display Unit, 55 (inches) Including wall mount kit for CCTV ....",Active,Active,900000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812073637,SCH B-04 UTP CAT 6 cable 23 AWG as per EIA/TIA-568-C.2 standard for CCTV cameras in all ....,Active,Active,50605.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
572100640051,SCH B-05 STP CAT6 (23 AWG) cable compliant with latest EIA/TIA-568-B.2-1 standard for CCTV....,Active,Active,288585.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570110870468,Sch-A-04 eTSR SOFTWARE FOR EACH STATIONS for by Automated Train signal register (e-TSR) So....,Active,Monitor,52823383.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565199410379,Sch-A-06 eTSR SOFTWARE AT CENTRAL PLACE UP TO 20 STATIONS for by Automated Train signal re....,Active,Monitor,12351732.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811951050,SCH B5-6 Central Data Controller Unit (CDC) along with CDS conforming to system requireme....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802399390,SCH B5-8 Platform display controller (PDC) as per RDSO Spec.RDSO/SPN/TC/108/2019 Ver.1.0....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502200620700,SCH B5-11 Single line Double face Train Arrival/Departure display board (SLDB) as per RDSO....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813330502,SCH B5-22 RMS Server with RMS software as per RDSO Spec.RDSO/SPN/TC/108/2019 Ver.1.0 for T....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024690,"SCH B5-29 Rack mountable 48 Fibre management system (FMS) for TUNGSTEN-NAGPUR at WJ,TKO,AJ....",Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024707,SCH B5-30 SC TYPE Rack/Wall mountable 24F Fibre management system (FMS) for TUNGSTEN-NAGPU....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805024719,SCH B5-31 FMS Rack mounting type 19size for 12F with SC-PC connector loaded with pigtail....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539898331038,SCH B5-60 Optical fibre Cable joint closure (24 fibres) conforming to TEC Spec No.TEC GR/....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539898331040,SCH B5-61 Optical fibre Cable joint closure (48 fibres) conforming to TEC Spec No.TEC GR....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000218050,SCH B5-62 Normal joint using Thermo shrink jointing kit for 4/6 quad cable normal joint (R....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102995,SCH B-26 Field Layer-2 Switch (min 8+2 port manageable) with 8nos.10/100/1000 Mbps Etherne....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539847930290,SCH A-04 PVC conduit 1/ 25mm FOR Video Surveillance System (VSS) at 441 D & E Category Sta....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539874750023,SCH A-01 Earthing as per RDSO Specification RDSO/SPN/197/2008 or latest FOR Video Surveill....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
