PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
411100210019,PVC sleeve 2.5mm dia and 50mm long(SLEEVING OF ALL TYPES).,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1800.0,2.0,3600.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569040390015,Fencing Arrangement for GRS Apparatus case,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,35000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539817560010,PPTC Fuse 6 Amps,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,11.8,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
77091607,"Paint Ready Mixed, `Black Brushing, Finishing Exterior  Semi Gloss for General Purpose to ....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,88.6,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
839005060022,HP 680 Black Original Ink Cartridge-F6V27A,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,36.0,665.29,23950.44,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
77030308,"Enamel,  Synthetic , Exterior, Finishing Traffic Green"" TO ISC-267 of IS:5/2007.(RA -2022)....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,139.65,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
71010397,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 100mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,1028.94,2057.88,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
729083450085,"Tools Bag of size 340X240X150 mm, waterproof with pockets & sling. Materials: Nylon.",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,8.0,985.0,7880.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
80090400,"Superior Kerosene Oil (SKO)- Non-PDS, IS: 1459: 2016  3rd  Revision.",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,92.31,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563000014025,Point machine ground connection insulation complete set including for D Bracket & P Bracke....,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,96.0,1630.07,156486.53,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
556300060013,FIT & FORGET BOND WIRE 3 Mtrs.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,391.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539827750105,FIT & FORGET BOND WIRE 4 MTRS 4MM DIA,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,391.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
549007510039,Fir & Forget Lead Wire 1.5 Mts Long,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,375.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539810200097,FIT & FORGET LEAD WIRE 4 MTR 4 MM DIA,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,407.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
834000040038,HP 680 COLOUR INK CARTRIDGE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,15.0,675.86,10137.9,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569036140024,FIT & FORGET BOND WIRE 5 MTR 4 mm dia,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,391.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469031854042,FIT AND FORGET BOND WIRE 1 MTR.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,384.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569042850054,Fit and forget Lead wire,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,395.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
793199871582,INDUSTRIAL SAFETY SHOES FOR WOMEN,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,812.0,812.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469037912362,Industrial Safety Belts and Harnesses Class A and Class D and Class E and Class L and Cl....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2900.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56300359,Insulating Components for Ground Connections of 143mm stroke Point Machine in set. One set....,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,60.0,832.0,49920.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469031854297,FIT AND FORGET JUMPER WIRE 4.5 MTR,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,444.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469069190015,Angles of Sizes,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539815070015,Release Apparatus case,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
783000751009,WOODEN plank of sizes,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565094822130,Single Section Digital Axle Counter (Phase Reversal type),Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,50000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560402922407,(Released) Axle Counter Reset Box,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469032830010,"RELEASED EMPTY BARREL 200 LITRE CAPACITY, PLASTIC",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
429081230017,battery charger,Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,2.0,250.0,500.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
900900100264,RELEASED M.S. ANGLE 40X40X6 MM,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,200.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561300680010,Block instruments and spares.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,50000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
549007470017,Goods Warning Board,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,3.0,300.0,900.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
400784330017,CABLE PVC & POLYTHENE INSULATED.,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,3.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539805205246,CABLE COPPER 18/19 SWG,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,25.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561501060150,Secondary Cells various capacities (R),Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542100010031,Adjustable Crank,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,150.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539826141002,CT Box,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,300.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
232600120016,DC-DC CONVERTER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,50.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539804280017,Power Supply Card,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
470200013894,DIESEL GENERATORS 15KVA,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564680700883,LED Calling On Signal,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,750.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542597720130,lock E type,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,15.0,500.0,7500.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
542597750017,KEY LOCK E TYPE WARD 7,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,6.0,150.0,900.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539865390017,E TYPE LOCK KEY,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,75.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
501000260014,GI pipe 2 (50 mm),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539802230011,PVC Pipe 25 mm,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,10.0,112.0,1120.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539811761017,"Empty PVC Cane of 10,20,40 LTRs Capacity",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,20.0,20.0,400.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
782000671489,POLYTHENE JAR,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
600500070010,RAIL 52 KG (SH),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,55.0,300.0,16500.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
460501380016,RELAYS,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560600020015,RELAY RACK 1 WAY,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,7833.33,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539850680010,Relay Rack Ladder.,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,50.0,500.0,25000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
54410009,Non-metallic ColourLight Signal housing multi unit type for  3 aspect  main colour light s....,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,8676.92,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564200170029,CLS UNIT FRAMES FOR SIGNAL ASPECT  UNIT,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567910577533,Released Calling on Signal Unit,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603406287,SIGNAL LADDER,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,600.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
541500070196,signal platform (RELEASED),Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539822190018,"Signal post (without base, surface,ladder etc.)",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,1550.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539820270059,Signal Route Indicator 3 way / 1 WAY,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,1600.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
420427150016,TERMINAL BOARD,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564800150080,TERMINAL PBT 25MM,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,13.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565100011482,Transformer Rectifier,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
472002300013,TRANSFORMERS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,21.0,600.0,12600.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561300760480,Released Block Bell equipment,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,500.0,1000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
981100050046,SCREW COUPLING,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,112.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
543400060026,ROD JOINT [ EYE JOINT ],Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,34.0,30.0,1020.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
431500731485,SERVO VOLTAGE STABLIZER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565199032324,Released Inverter 110V DC / 230V,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,800.0,1600.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560608550029,Track feed charger (R),Railway_Operations,TPJ,Tiruchirappalli,Power Supply,Operational,C,,0.0,200.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
553000030160,HAND PLUNGER LOCK,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,650.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469004980019,BT CHANNEL OF SIZES,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,6.0,500.0,3000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539823821038,SM SLIDE (RELEASED),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565172832299,Released Relay frames,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539825701000,Released Ladder Shoe,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560400131644,SVPD (Released),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
98414501,ELECTRICAL SCRAP,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,46.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
470200013535,Diesel Generator 6KVA.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
783000282034,Rack wooden OF SIZES,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,7.0,100.0,700.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
401107570017,"PVC Flexible Cable wire 10 sq mm Cross Section Multi stranded wire copper Conductors , of ....",Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,150.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
409002460100,empty cable drum,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,130.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565199010018,R/Axle counter Card,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,30680.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539821990015,AXLE COUNTER RX COIL,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
429079217870,Axle counter VR BOX WITH RELAYS (Released),Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
429081582888,BATTERY STAND-WOODEN,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539832370017,BLOCK FILTER UNIT,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,25000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560200110013,FM BLOCK TRANSMITER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
910173850040,M.F EARTH COPPER ROD,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565198791367,EKT/RKT,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,6.0,1000.0,6000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
603201171007,ALTERNATOR FOR GENERATOR,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539830180018,Current regulator for LED signal.,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56984959,ROUTE LED SIGNAL LIGHTING UNIT 110V AC,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
553000050248,Point Indicator,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563015710351,RELEASED POINT MACHINE ALL TYPE,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
522002960014,RELEASED POINT MOTOR,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
556200010395,TOP ROLLER (R),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
980500120028,"Ferrous scrap merchants, General.",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,50.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569902130014,MAIN SIGNAL OFF SET BRACKET,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,8100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560604021129,SHUNT SIGNAL BASE WITH POST,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,1600.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539825410078,M6 / ARA Terminal PBT (RELEASED),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,596.0,30.0,17880.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
782000561908,TEAK WOOD BOARD,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565172840715,Released  Data Logger,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564681870012,RED LED Main Aspect.,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603007435,LED GREEN ASPECT,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
356100660055,YELLOW LED MAIN ASPECT,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539863930057,RELEASED MONO BLOCK CELL,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,4.0,500.0,2000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
461385815351,U BOLT,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
461385530010,FOUNDATION BOLTS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
410100010123,Hylam Sheet OFF SIZE.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,5.0,200.0,1000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
730500072135,Bolt and nut,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,20.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
405000060019,GI Wire,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,35.0,100.0,3500.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
502323191098,Signal post Telephone Master and slave Unit,Railway_Operations,TPJ,Tiruchirappalli,Telephone,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539843720057,TLD Box Released,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,300.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565198540012,Hooter for LC gate,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,750.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
555200030012,signal ladder guard,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560603820857,D Bracket for ground connection,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539810330011,L Bracket for point machine,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,300.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567911450012,RELEASED EARTH LEAKAGE DETECTOR,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
466419100013,RODS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539827700011,SSDAC Digital Axle counter.,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,25000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564800230128,IPS SMR MODULE 110V 20AMP,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,B,,223.0,4802.43,1070942.11,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
603208471008,RELEASED CHANGE OVER SWITCH,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
451400010024,Axle Counter COUPLERS,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,300.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569017990010,IPS DC DC CONTERTER MODULE,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,B,,44.0,13999.5,615978.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565300110017,Released IPS Inverter,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,B,,132.0,7110.96,938646.85,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
470200014801,Diesel Generator 7.5 KVA,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
