PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
539825590032,CLS POST 3.6 MTRS Released,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,450.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539826140010,CT Box Point (MS sheet Iron),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,450.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
544100190018,CLS POST 2.5 Mtrs,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,350.0,700.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
544100200012,CLS POST 4.6 MTRS  RELEASED,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,550.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549008230014,CLS TWO ASPECT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,3500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561195930014,PVC INSULATED CABLE 19C x 1.5 sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,200.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561196001114,Released Cable 30C X 1.5sqmm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,400.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561196440018,CABLE 2 CORE 35 SQMM,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,200.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564200080016,CLS POST  3.6 Mtr.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,450.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564680680010,CLS unit 3 Aspect,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565094810424,Change Over Switch 63 A,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,C,,1.0,1000.0,1000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003070010,CALLING ON LEGEND BOARD Miscellaneous.,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,300.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565172841033,Datalogger 512Digital inputs & 32 Analog Inputs make Efftronics,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003080014,POWER SUPPLY CARD FOR HBL MAKE DATA LOGGER RELEASED Miscellaneous.,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,1500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
839049213415,"Stock indent, NS Indent forms, Medical card, Imprest cash book, Receipt and Despatch regi....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,255.09,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539810120016,Fuse Block PBT Cartridge,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,50.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
543100010017,Foundation A type,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560600017697,FTOT (CT RACK),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,1000.0,1000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
501000262102,RELEASED GI pipe 50 MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,225.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565099960011,GRS box full size,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,1000.0,1000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549801630030,GRS BOX QUARTER SIZE (released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,350.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
501000262862,Released GI Pipe 100 mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,150.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539812830047,GRS box half size (Released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,625.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
657901302854,IRON scrap released items,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,60.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560603041807,LED RED MAIN ASPECT,Railway_Operations,PGT,Palakkad,LED Signal,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565000081681,LED ASPECT GREEN,Railway_Operations,PGT,Palakkad,LED Signal,Operational,C,,0.0,2500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
543600010031,OFFSET BRACKET 90mm Dia,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,750.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
553000320010,ROLLER STAND FOR ROLLER SEGMENT ARRANGEMENT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,550.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567907020018,Relay QNA1K,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560602546399,Relay QBCA1(Released),Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,6834.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
464212020791,RELAY QL1-8F/6B,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,2500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
550100010010,COMPENSATOR FOR RODDING,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
541500100048,SEMAPHORE SIGNAL ARM for Distant signal(Yellow),Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,0.0,1000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
541500100050,SEMAPHORE SIGNAL ARM for warning signal(Red),Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,0.0,1000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
559000760014,SM'S CONTROL INSTRUMENT (8 SLIDES)Miscellaneous.,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,6000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
672202850527,TYRE FOR LORRY RELEASED,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,5.0,300.0,1500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003190026,TERMINAL 50 WAY  RELEASED,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539829341087,Transformer 230/110/ 2 KVA(Released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
542400200019,TRESTLE EXTENSION FOR ROLLER STAND (OLD TYPE),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
472001760946,TRANSFORMER 230/110V 1KVA(Released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549005930013,TOP ROLLER FOR ROLLER SEGMENT ARRRANGEMENT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,250.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
553000300010,POINT ROD 'T' JOINT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,3.0,700.0,2100.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
781016680012,T/W COUNTER,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,250.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
781013370036,Table wooden T/W(Released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,450.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
553000290028,ED ELECTRICAL POINT AND  LOCK DETECTOR(Released),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539838560011,UPS 600 VA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
